edge,protein
"['ICD9 458', 'ICD9 079']",134
"['ICD9 458', 'ICD9 079']",135
"['ICD9 458', 'ICD9 079']",147
"['ICD9 458', 'ICD9 079']",150
"['ICD9 458', 'ICD9 079']",183
"['ICD9 458', 'ICD9 079']",213
"['ICD9 458', 'ICD9 079']",551
"['ICD9 458', 'ICD9 079']",624
"['ICD9 458', 'ICD9 079']",847
"['ICD9 458', 'ICD9 079']",1268
"['ICD9 458', 'ICD9 079']",1392
"['ICD9 458', 'ICD9 079']",1489
"['ICD9 458', 'ICD9 079']",1636
"['ICD9 458', 'ICD9 079']",1812
"['ICD9 458', 'ICD9 079']",1813
"['ICD9 458', 'ICD9 079']",1906
"['ICD9 458', 'ICD9 079']",1908
"['ICD9 458', 'ICD9 079']",2246
"['ICD9 458', 'ICD9 079']",2641
"['ICD9 458', 'ICD9 079']",2890
"['ICD9 458', 'ICD9 079']",2904
"['ICD9 458', 'ICD9 079']",3269
"['ICD9 458', 'ICD9 079']",3351
"['ICD9 458', 'ICD9 079']",3352
"['ICD9 458', 'ICD9 079']",3458
"['ICD9 458', 'ICD9 079']",3552
"['ICD9 458', 'ICD9 079']",3553
"['ICD9 458', 'ICD9 079']",3558
"['ICD9 458', 'ICD9 079']",3569
"['ICD9 458', 'ICD9 079']",3630
"['ICD9 458', 'ICD9 079']",3827
"['ICD9 458', 'ICD9 079']",4057
"['ICD9 458', 'ICD9 079']",4128
"['ICD9 458', 'ICD9 079']",4129
"['ICD9 458', 'ICD9 079']",4878
"['ICD9 458', 'ICD9 079']",4879
"['ICD9 458', 'ICD9 079']",4985
"['ICD9 458', 'ICD9 079']",4988
"['ICD9 458', 'ICD9 079']",5020
"['ICD9 458', 'ICD9 079']",5173
"['ICD9 458', 'ICD9 079']",5243
"['ICD9 458', 'ICD9 079']",5327
"['ICD9 458', 'ICD9 079']",5328
"['ICD9 458', 'ICD9 079']",5368
"['ICD9 458', 'ICD9 079']",5443
"['ICD9 458', 'ICD9 079']",5617
"['ICD9 458', 'ICD9 079']",5972
"['ICD9 458', 'ICD9 079']",6340
"['ICD9 458', 'ICD9 079']",6550
"['ICD9 458', 'ICD9 079']",6647
"['ICD9 458', 'ICD9 079']",6863
"['ICD9 458', 'ICD9 079']",7124
"['ICD9 458', 'ICD9 079']",7349
"['ICD9 458', 'ICD9 079']",7432
"['ICD9 458', 'ICD9 079']",11188
