edge,protein
"['ICD9 401', 'ICD9 272']",2056
"['ICD9 401', 'ICD9 272']",2113
"['ICD9 401', 'ICD9 272']",2160
"['ICD9 401', 'ICD9 272']",2161
"['ICD9 401', 'ICD9 272']",2321
"['ICD9 401', 'ICD9 272']",2335
"['ICD9 401', 'ICD9 272']",2353
"['ICD9 401', 'ICD9 272']",2475
"['ICD9 401', 'ICD9 272']",2641
"['ICD9 401', 'ICD9 272']",2642
"['ICD9 401', 'ICD9 272']",2643
"['ICD9 401', 'ICD9 272']",2645
"['ICD9 401', 'ICD9 272']",2646
"['ICD9 401', 'ICD9 272']",2697
"['ICD9 401', 'ICD9 272']",2701
"['ICD9 401', 'ICD9 272']",2702
"['ICD9 401', 'ICD9 272']",2729
"['ICD9 401', 'ICD9 272']",2740
"['ICD9 401', 'ICD9 272']",2778
"['ICD9 401', 'ICD9 272']",2784
"['ICD9 401', 'ICD9 272']",2796
"['ICD9 401', 'ICD9 272']",2811
"['ICD9 401', 'ICD9 272']",2813
"['ICD9 401', 'ICD9 272']",2820
"['ICD9 401', 'ICD9 272']",2876
"['ICD9 401', 'ICD9 272']",2888
"['ICD9 401', 'ICD9 272']",2908
"['ICD9 401', 'ICD9 272']",2920
"['ICD9 401', 'ICD9 272']",2932
"['ICD9 401', 'ICD9 272']",2944
"['ICD9 401', 'ICD9 272']",2950
"['ICD9 401', 'ICD9 272']",2952
"['ICD9 401', 'ICD9 272']",2953
"['ICD9 401', 'ICD9 272']",2982
"['ICD9 401', 'ICD9 272']",3039
"['ICD9 401', 'ICD9 272']",3075
"['ICD9 401', 'ICD9 272']",3087
"['ICD9 401', 'ICD9 272']",3091
"['ICD9 401', 'ICD9 272']",3098
"['ICD9 401', 'ICD9 272']",3127
"['ICD9 401', 'ICD9 272']",3159
"['ICD9 401', 'ICD9 272']",3162
"['ICD9 401', 'ICD9 272']",3172
"['ICD9 401', 'ICD9 272']",3240
"['ICD9 401', 'ICD9 272']",3263
"['ICD9 401', 'ICD9 272']",3290
"['ICD9 401', 'ICD9 272']",3291
"['ICD9 401', 'ICD9 272']",3357
"['ICD9 401', 'ICD9 272']",3375
"['ICD9 401', 'ICD9 272']",3383
"['ICD9 401', 'ICD9 272']",3397
"['ICD9 401', 'ICD9 272']",3426
"['ICD9 401', 'ICD9 272']",3479
"['ICD9 401', 'ICD9 272']",3551
"['ICD9 401', 'ICD9 272']",3553
"['ICD9 401', 'ICD9 272']",3569
"['ICD9 401', 'ICD9 272']",3579
"['ICD9 401', 'ICD9 272']",3597
"['ICD9 401', 'ICD9 272']",3624
"['ICD9 401', 'ICD9 272']",3630
"['ICD9 401', 'ICD9 272']",3636
"['ICD9 401', 'ICD9 272']",3643
"['ICD9 401', 'ICD9 272']",3651
"['ICD9 401', 'ICD9 272']",3667
"['ICD9 401', 'ICD9 272']",3672
"['ICD9 401', 'ICD9 272']",3725
"['ICD9 401', 'ICD9 272']",3758
"['ICD9 401', 'ICD9 272']",3767
"['ICD9 401', 'ICD9 272']",3779
"['ICD9 401', 'ICD9 272']",3784
"['ICD9 401', 'ICD9 272']",3816
"['ICD9 401', 'ICD9 272']",3827
"['ICD9 401', 'ICD9 272']",3952
"['ICD9 401', 'ICD9 272']",3953
"['ICD9 401', 'ICD9 272']",3972
"['ICD9 401', 'ICD9 272']",3990
"['ICD9 401', 'ICD9 272']",4023
"['ICD9 401', 'ICD9 272']",4057
"['ICD9 401', 'ICD9 272']",4090
"['ICD9 401', 'ICD9 272']",4143
"['ICD9 401', 'ICD9 272']",4158
"['ICD9 401', 'ICD9 272']",4179
"['ICD9 401', 'ICD9 272']",4190
"['ICD9 401', 'ICD9 272']",4306
"['ICD9 401', 'ICD9 272']",4313
"['ICD9 401', 'ICD9 272']",4318
"['ICD9 401', 'ICD9 272']",4363
"['ICD9 401', 'ICD9 272']",4544
"['ICD9 401', 'ICD9 272']",4615
"['ICD9 401', 'ICD9 272']",4760
"['ICD9 401', 'ICD9 272']",4773
"['ICD9 401', 'ICD9 272']",4790
"['ICD9 401', 'ICD9 272']",4825
"['ICD9 401', 'ICD9 272']",4843
"['ICD9 401', 'ICD9 272']",4846
"['ICD9 401', 'ICD9 272']",4853
"['ICD9 401', 'ICD9 272']",4878
"['ICD9 401', 'ICD9 272']",4879
"['ICD9 401', 'ICD9 272']",4881
"['ICD9 401', 'ICD9 272']",4968
"['ICD9 401', 'ICD9 272']",4973
"['ICD9 401', 'ICD9 272']",5020
"['ICD9 401', 'ICD9 272']",5054
"['ICD9 401', 'ICD9 272']",5066
"['ICD9 401', 'ICD9 272']",5078
"['ICD9 401', 'ICD9 272']",5080
"['ICD9 401', 'ICD9 272']",5126
"['ICD9 401', 'ICD9 272']",5167
"['ICD9 401', 'ICD9 272']",5184
"['ICD9 401', 'ICD9 272']",5327
"['ICD9 401', 'ICD9 272']",5340
"['ICD9 401', 'ICD9 272']",5443
"['ICD9 401', 'ICD9 272']",5465
"['ICD9 401', 'ICD9 272']",5468
"['ICD9 401', 'ICD9 272']",5473
"['ICD9 401', 'ICD9 272']",5506
"['ICD9 401', 'ICD9 272']",5573
"['ICD9 401', 'ICD9 272']",5579
"['ICD9 401', 'ICD9 272']",5580
"['ICD9 401', 'ICD9 272']",5624
"['ICD9 401', 'ICD9 272']",5629
"['ICD9 401', 'ICD9 272']",5728
"['ICD9 401', 'ICD9 272']",5740
"['ICD9 401', 'ICD9 272']",5741
"['ICD9 401', 'ICD9 272']",5743
"['ICD9 401', 'ICD9 272']",5770
"['ICD9 401', 'ICD9 272']",5891
"['ICD9 401', 'ICD9 272']",5970
"['ICD9 401', 'ICD9 272']",5972
"['ICD9 401', 'ICD9 272']",5997
"['ICD9 401', 'ICD9 272']",6049
"['ICD9 401', 'ICD9 272']",6198
"['ICD9 401', 'ICD9 272']",6277
"['ICD9 401', 'ICD9 272']",6337
"['ICD9 401', 'ICD9 272']",6338
"['ICD9 401', 'ICD9 272']",6340
"['ICD9 401', 'ICD9 272']",6344
"['ICD9 401', 'ICD9 272']",6347
"['ICD9 401', 'ICD9 272']",6403
"['ICD9 401', 'ICD9 272']",6424
"['ICD9 401', 'ICD9 272']",6462
"['ICD9 401', 'ICD9 272']",6480
"['ICD9 401', 'ICD9 272']",6506
"['ICD9 401', 'ICD9 272']",6513
"['ICD9 401', 'ICD9 272']",6514
"['ICD9 401', 'ICD9 272']",6517
"['ICD9 401', 'ICD9 272']",6530
"['ICD9 401', 'ICD9 272']",6558
"['ICD9 401', 'ICD9 272']",6559
"['ICD9 401', 'ICD9 272']",6581
"['ICD9 401', 'ICD9 272']",6616
"['ICD9 401', 'ICD9 272']",6647
"['ICD9 401', 'ICD9 272']",6648
"['ICD9 401', 'ICD9 272']",6649
"['ICD9 401', 'ICD9 272']",6786
"['ICD9 401', 'ICD9 272']",6794
"['ICD9 401', 'ICD9 272']",6833
"['ICD9 401', 'ICD9 272']",6869
"['ICD9 401', 'ICD9 272']",6927
"['ICD9 401', 'ICD9 272']",6928
"['ICD9 401', 'ICD9 272']",6934
"['ICD9 401', 'ICD9 272']",7040
"['ICD9 401', 'ICD9 272']",7052
"['ICD9 401', 'ICD9 272']",7054
"['ICD9 401', 'ICD9 272']",7076
"['ICD9 401', 'ICD9 272']",7099
"['ICD9 401', 'ICD9 272']",7124
"['ICD9 401', 'ICD9 272']",7132
"['ICD9 401', 'ICD9 272']",7133
"['ICD9 401', 'ICD9 272']",7157
"['ICD9 401', 'ICD9 272']",7168
"['ICD9 401', 'ICD9 272']",7200
"['ICD9 401', 'ICD9 272']",7222
"['ICD9 401', 'ICD9 272']",7224
"['ICD9 401', 'ICD9 272']",7325
"['ICD9 401', 'ICD9 272']",7349
"['ICD9 401', 'ICD9 272']",7351
"['ICD9 401', 'ICD9 272']",7369
"['ICD9 401', 'ICD9 272']",7412
"['ICD9 401', 'ICD9 272']",7421
"['ICD9 401', 'ICD9 272']",7450
"['ICD9 401', 'ICD9 272']",7466
"['ICD9 401', 'ICD9 272']",8490
"['ICD9 401', 'ICD9 272']",8527
"['ICD9 401', 'ICD9 272']",8639
"['ICD9 401', 'ICD9 272']",8660
"['ICD9 401', 'ICD9 272']",8870
"['ICD9 401', 'ICD9 272']",9351
"['ICD9 401', 'ICD9 272']",9365
"['ICD9 401', 'ICD9 272']",9370
"['ICD9 401', 'ICD9 272']",9445
"['ICD9 401', 'ICD9 272']",9479
"['ICD9 401', 'ICD9 272']",9559
"['ICD9 401', 'ICD9 272']",9861
"['ICD9 401', 'ICD9 272']",9943
"['ICD9 401', 'ICD9 272']",10018
"['ICD9 401', 'ICD9 272']",10052
"['ICD9 401', 'ICD9 272']",10239
"['ICD9 401', 'ICD9 272']",10296
"['ICD9 401', 'ICD9 272']",10363
"['ICD9 401', 'ICD9 272']",10451
"['ICD9 401', 'ICD9 272']",10644
"['ICD9 401', 'ICD9 272']",10699
"['ICD9 401', 'ICD9 272']",10891
"['ICD9 401', 'ICD9 272']",10928
"['ICD9 401', 'ICD9 272']",11132
"['ICD9 401', 'ICD9 272']",11255
"['ICD9 401', 'ICD9 272']",22808
"['ICD9 401', 'ICD9 272']",22866
"['ICD9 401', 'ICD9 272']",23327
"['ICD9 401', 'ICD9 272']",23338
"['ICD9 401', 'ICD9 272']",23411
"['ICD9 401', 'ICD9 272']",23526
"['ICD9 401', 'ICD9 272']",23564
"['ICD9 401', 'ICD9 272']",26053
"['ICD9 401', 'ICD9 272']",26122
"['ICD9 401', 'ICD9 272']",26291
"['ICD9 401', 'ICD9 272']",27020
"['ICD9 401', 'ICD9 272']",27347
"['ICD9 401', 'ICD9 272']",50507
"['ICD9 401', 'ICD9 272']",50632
"['ICD9 401', 'ICD9 272']",51083
"['ICD9 401', 'ICD9 272']",51530
"['ICD9 401', 'ICD9 272']",51752
"['ICD9 401', 'ICD9 272']",54901
"['ICD9 401', 'ICD9 272']",55600
"['ICD9 401', 'ICD9 272']",56729
"['ICD9 401', 'ICD9 272']",56999
"['ICD9 401', 'ICD9 272']",59272
"['ICD9 401', 'ICD9 272']",59338
"['ICD9 401', 'ICD9 272']",60685
"['ICD9 401', 'ICD9 272']",63892
"['ICD9 401', 'ICD9 272']",65125
"['ICD9 401', 'ICD9 272']",65266
"['ICD9 401', 'ICD9 272']",79068
"['ICD9 401', 'ICD9 272']",80212
"['ICD9 401', 'ICD9 272']",80790
"['ICD9 401', 'ICD9 272']",83795
"['ICD9 401', 'ICD9 272']",83986
"['ICD9 401', 'ICD9 272']",84196
"['ICD9 401', 'ICD9 272']",84876
"['ICD9 401', 'ICD9 272']",113835
"['ICD9 401', 'ICD9 272']",116150
"['ICD9 401', 'ICD9 272']",129787
"['ICD9 401', 'ICD9 272']",132332
"['ICD9 401', 'ICD9 272']",145741
"['ICD9 401', 'ICD9 272']",169026
"['ICD9 401', 'ICD9 272']",169792
"['ICD9 401', 'ICD9 272']",219736
"['ICD9 401', 'ICD9 272']",221357
"['ICD9 401', 'ICD9 272']",221895
"['ICD9 401', 'ICD9 272']",283455
"['ICD9 401', 'ICD9 272']",348932
"['ICD9 401', 'ICD9 272']",406886
"['ICD9 401', 'ICD9 272']",406903
"['ICD9 401', 'ICD9 272']",406913
"['ICD9 401', 'ICD9 272']",406933
"['ICD9 401', 'ICD9 272']",406986
"['ICD9 401', 'ICD9 272']",407018
"['ICD9 401', 'ICD9 272']",407029
"['ICD9 401', 'ICD9 272']",407054
"['ICD9 401', 'ICD9 272']",442904
"['ICD9 401', 'ICD9 272']",493856
"['ICD9 401', 'ICD9 272']",653361
