edge,protein
"['ICD9 379', 'ICD9 401']",24
"['ICD9 379', 'ICD9 401']",116
"['ICD9 379', 'ICD9 401']",196
"['ICD9 379', 'ICD9 401']",582
"['ICD9 379', 'ICD9 401']",583
"['ICD9 379', 'ICD9 401']",585
"['ICD9 379', 'ICD9 401']",652
"['ICD9 379', 'ICD9 401']",762
"['ICD9 379', 'ICD9 401']",778
"['ICD9 379', 'ICD9 401']",1001
"['ICD9 379', 'ICD9 401']",1121
"['ICD9 379', 'ICD9 401']",1200
"['ICD9 379', 'ICD9 401']",1201
"['ICD9 379', 'ICD9 401']",1203
"['ICD9 379', 'ICD9 401']",1258
"['ICD9 379', 'ICD9 401']",1259
"['ICD9 379', 'ICD9 401']",1261
"['ICD9 379', 'ICD9 401']",1280
"['ICD9 379', 'ICD9 401']",1282
"['ICD9 379', 'ICD9 401']",1297
"['ICD9 379', 'ICD9 401']",1298
"['ICD9 379', 'ICD9 401']",1301
"['ICD9 379', 'ICD9 401']",1302
"['ICD9 379', 'ICD9 401']",1406
"['ICD9 379', 'ICD9 401']",1462
"['ICD9 379', 'ICD9 401']",1509
"['ICD9 379', 'ICD9 401']",1545
"['ICD9 379', 'ICD9 401']",1593
"['ICD9 379', 'ICD9 401']",1678
"['ICD9 379', 'ICD9 401']",2055
"['ICD9 379', 'ICD9 401']",2202
"['ICD9 379', 'ICD9 401']",2296
"['ICD9 379', 'ICD9 401']",2779
"['ICD9 379', 'ICD9 401']",2780
"['ICD9 379', 'ICD9 401']",2896
"['ICD9 379', 'ICD9 401']",2978
"['ICD9 379', 'ICD9 401']",2979
"['ICD9 379', 'ICD9 401']",3000
"['ICD9 379', 'ICD9 401']",3035
"['ICD9 379', 'ICD9 401']",3052
"['ICD9 379', 'ICD9 401']",3420
"['ICD9 379', 'ICD9 401']",3614
"['ICD9 379', 'ICD9 401']",3769
"['ICD9 379', 'ICD9 401']",4041
"['ICD9 379', 'ICD9 401']",4117
"['ICD9 379', 'ICD9 401']",4308
"['ICD9 379', 'ICD9 401']",4547
"['ICD9 379', 'ICD9 401']",4647
"['ICD9 379', 'ICD9 401']",4653
"['ICD9 379', 'ICD9 401']",4693
"['ICD9 379', 'ICD9 401']",4867
"['ICD9 379', 'ICD9 401']",4901
"['ICD9 379', 'ICD9 401']",4935
"['ICD9 379', 'ICD9 401']",4942
"['ICD9 379', 'ICD9 401']",4948
"['ICD9 379', 'ICD9 401']",4976
"['ICD9 379', 'ICD9 401']",5015
"['ICD9 379', 'ICD9 401']",5080
"['ICD9 379', 'ICD9 401']",5145
"['ICD9 379', 'ICD9 401']",5146
"['ICD9 379', 'ICD9 401']",5148
"['ICD9 379', 'ICD9 401']",5149
"['ICD9 379', 'ICD9 401']",5158
"['ICD9 379', 'ICD9 401']",5191
"['ICD9 379', 'ICD9 401']",5264
"['ICD9 379', 'ICD9 401']",5308
"['ICD9 379', 'ICD9 401']",5309
"['ICD9 379', 'ICD9 401']",5443
"['ICD9 379', 'ICD9 401']",5538
"['ICD9 379', 'ICD9 401']",5917
"['ICD9 379', 'ICD9 401']",5949
"['ICD9 379', 'ICD9 401']",5950
"['ICD9 379', 'ICD9 401']",5959
"['ICD9 379', 'ICD9 401']",5961
"['ICD9 379', 'ICD9 401']",5995
"['ICD9 379', 'ICD9 401']",6010
"['ICD9 379', 'ICD9 401']",6017
"['ICD9 379', 'ICD9 401']",6094
"['ICD9 379', 'ICD9 401']",6100
"['ICD9 379', 'ICD9 401']",6101
"['ICD9 379', 'ICD9 401']",6102
"['ICD9 379', 'ICD9 401']",6103
"['ICD9 379', 'ICD9 401']",6121
"['ICD9 379', 'ICD9 401']",6247
"['ICD9 379', 'ICD9 401']",6295
"['ICD9 379', 'ICD9 401']",6657
"['ICD9 379', 'ICD9 401']",6785
"['ICD9 379', 'ICD9 401']",7078
"['ICD9 379', 'ICD9 401']",7287
"['ICD9 379', 'ICD9 401']",7299
"['ICD9 379', 'ICD9 401']",7306
"['ICD9 379', 'ICD9 401']",7399
"['ICD9 379', 'ICD9 401']",7401
"['ICD9 379', 'ICD9 401']",7439
"['ICD9 379', 'ICD9 401']",7466
"['ICD9 379', 'ICD9 401']",7490
"['ICD9 379', 'ICD9 401']",7840
"['ICD9 379', 'ICD9 401']",8195
"['ICD9 379', 'ICD9 401']",8322
"['ICD9 379', 'ICD9 401']",8481
"['ICD9 379', 'ICD9 401']",8754
"['ICD9 379', 'ICD9 401']",8787
"['ICD9 379', 'ICD9 401']",8842
"['ICD9 379', 'ICD9 401']",9094
"['ICD9 379', 'ICD9 401']",9129
"['ICD9 379', 'ICD9 401']",9187
"['ICD9 379', 'ICD9 401']",9227
"['ICD9 379', 'ICD9 401']",9657
"['ICD9 379', 'ICD9 401']",9927
"['ICD9 379', 'ICD9 401']",10002
"['ICD9 379', 'ICD9 401']",10083
"['ICD9 379', 'ICD9 401']",10210
"['ICD9 379', 'ICD9 401']",10461
"['ICD9 379', 'ICD9 401']",10518
"['ICD9 379', 'ICD9 401']",10594
"['ICD9 379', 'ICD9 401']",10806
"['ICD9 379', 'ICD9 401']",11023
"['ICD9 379', 'ICD9 401']",22926
"['ICD9 379', 'ICD9 401']",22954
"['ICD9 379', 'ICD9 401']",22999
"['ICD9 379', 'ICD9 401']",23020
"['ICD9 379', 'ICD9 401']",23090
"['ICD9 379', 'ICD9 401']",23322
"['ICD9 379', 'ICD9 401']",23400
"['ICD9 379', 'ICD9 401']",23418
"['ICD9 379', 'ICD9 401']",23426
"['ICD9 379', 'ICD9 401']",23554
"['ICD9 379', 'ICD9 401']",23746
"['ICD9 379', 'ICD9 401']",24148
"['ICD9 379', 'ICD9 401']",25794
"['ICD9 379', 'ICD9 401']",25861
"['ICD9 379', 'ICD9 401']",26090
"['ICD9 379', 'ICD9 401']",26121
"['ICD9 379', 'ICD9 401']",26123
"['ICD9 379', 'ICD9 401']",26504
"['ICD9 379', 'ICD9 401']",27031
"['ICD9 379', 'ICD9 401']",27130
"['ICD9 379', 'ICD9 401']",27241
"['ICD9 379', 'ICD9 401']",28982
"['ICD9 379', 'ICD9 401']",51057
"['ICD9 379', 'ICD9 401']",51151
"['ICD9 379', 'ICD9 401']",51259
"['ICD9 379', 'ICD9 401']",54585
"['ICD9 379', 'ICD9 401']",54806
