edge,protein
"['ICD9 250', 'ICD9 079']",32
"['ICD9 250', 'ICD9 079']",111
"['ICD9 250', 'ICD9 079']",153
"['ICD9 250', 'ICD9 079']",154
"['ICD9 250', 'ICD9 079']",183
"['ICD9 250', 'ICD9 079']",196
"['ICD9 250', 'ICD9 079']",208
"['ICD9 250', 'ICD9 079']",213
"['ICD9 250', 'ICD9 079']",217
"['ICD9 250', 'ICD9 079']",231
"['ICD9 250', 'ICD9 079']",355
"['ICD9 250', 'ICD9 079']",367
"['ICD9 250', 'ICD9 079']",412
"['ICD9 250', 'ICD9 079']",467
"['ICD9 250', 'ICD9 079']",488
"['ICD9 250', 'ICD9 079']",489
"['ICD9 250', 'ICD9 079']",547
"['ICD9 250', 'ICD9 079']",558
"['ICD9 250', 'ICD9 079']",596
"['ICD9 250', 'ICD9 079']",598
"['ICD9 250', 'ICD9 079']",635
"['ICD9 250', 'ICD9 079']",673
"['ICD9 250', 'ICD9 079']",718
"['ICD9 250', 'ICD9 079']",834
"['ICD9 250', 'ICD9 079']",836
"['ICD9 250', 'ICD9 079']",841
"['ICD9 250', 'ICD9 079']",847
"['ICD9 250', 'ICD9 079']",857
"['ICD9 250', 'ICD9 079']",875
"['ICD9 250', 'ICD9 079']",894
"['ICD9 250', 'ICD9 079']",948
"['ICD9 250', 'ICD9 079']",958
"['ICD9 250', 'ICD9 079']",968
"['ICD9 250', 'ICD9 079']",969
"['ICD9 250', 'ICD9 079']",1026
"['ICD9 250', 'ICD9 079']",1036
"['ICD9 250', 'ICD9 079']",1129
"['ICD9 250', 'ICD9 079']",1282
"['ICD9 250', 'ICD9 079']",1356
"['ICD9 250', 'ICD9 079']",1363
"['ICD9 250', 'ICD9 079']",1374
"['ICD9 250', 'ICD9 079']",1401
"['ICD9 250', 'ICD9 079']",1489
"['ICD9 250', 'ICD9 079']",1512
"['ICD9 250', 'ICD9 079']",1535
"['ICD9 250', 'ICD9 079']",1536
"['ICD9 250', 'ICD9 079']",1544
"['ICD9 250', 'ICD9 079']",1636
"['ICD9 250', 'ICD9 079']",1649
"['ICD9 250', 'ICD9 079']",1889
"['ICD9 250', 'ICD9 079']",1906
"['ICD9 250', 'ICD9 079']",1909
"['ICD9 250', 'ICD9 079']",1910
"['ICD9 250', 'ICD9 079']",1956
"['ICD9 250', 'ICD9 079']",1968
"['ICD9 250', 'ICD9 079']",2113
"['ICD9 250', 'ICD9 079']",2335
"['ICD9 250', 'ICD9 079']",2621
"['ICD9 250', 'ICD9 079']",2641
"['ICD9 250', 'ICD9 079']",2642
"['ICD9 250', 'ICD9 079']",2645
"['ICD9 250', 'ICD9 079']",2646
"['ICD9 250', 'ICD9 079']",2688
"['ICD9 250', 'ICD9 079']",2740
"['ICD9 250', 'ICD9 079']",2778
"['ICD9 250', 'ICD9 079']",2784
"['ICD9 250', 'ICD9 079']",2813
"['ICD9 250', 'ICD9 079']",2820
"['ICD9 250', 'ICD9 079']",2876
"['ICD9 250', 'ICD9 079']",2878
"['ICD9 250', 'ICD9 079']",2888
"['ICD9 250', 'ICD9 079']",2915
"['ICD9 250', 'ICD9 079']",2944
"['ICD9 250', 'ICD9 079']",3039
"['ICD9 250', 'ICD9 079']",3082
"['ICD9 250', 'ICD9 079']",3087
"['ICD9 250', 'ICD9 079']",3091
"['ICD9 250', 'ICD9 079']",3098
"['ICD9 250', 'ICD9 079']",3117
"['ICD9 250', 'ICD9 079']",3119
"['ICD9 250', 'ICD9 079']",3123
"['ICD9 250', 'ICD9 079']",3127
"['ICD9 250', 'ICD9 079']",3159
"['ICD9 250', 'ICD9 079']",3162
"['ICD9 250', 'ICD9 079']",3164
"['ICD9 250', 'ICD9 079']",3172
"['ICD9 250', 'ICD9 079']",3240
"['ICD9 250', 'ICD9 079']",3263
"['ICD9 250', 'ICD9 079']",3290
"['ICD9 250', 'ICD9 079']",3291
"['ICD9 250', 'ICD9 079']",3375
"['ICD9 250', 'ICD9 079']",3383
"['ICD9 250', 'ICD9 079']",3397
"['ICD9 250', 'ICD9 079']",3458
"['ICD9 250', 'ICD9 079']",3479
"['ICD9 250', 'ICD9 079']",3483
"['ICD9 250', 'ICD9 079']",3485
"['ICD9 250', 'ICD9 079']",3559
"['ICD9 250', 'ICD9 079']",3569
"['ICD9 250', 'ICD9 079']",3586
"['ICD9 250', 'ICD9 079']",3597
"['ICD9 250', 'ICD9 079']",3630
"['ICD9 250', 'ICD9 079']",3636
"['ICD9 250', 'ICD9 079']",3643
"['ICD9 250', 'ICD9 079']",3651
"['ICD9 250', 'ICD9 079']",3667
"['ICD9 250', 'ICD9 079']",3672
"['ICD9 250', 'ICD9 079']",3684
"['ICD9 250', 'ICD9 079']",3710
"['ICD9 250', 'ICD9 079']",3767
"['ICD9 250', 'ICD9 079']",3784
"['ICD9 250', 'ICD9 079']",3791
"['ICD9 250', 'ICD9 079']",3799
"['ICD9 250', 'ICD9 079']",3816
"['ICD9 250', 'ICD9 079']",3952
"['ICD9 250', 'ICD9 079']",3953
"['ICD9 250', 'ICD9 079']",3990
"['ICD9 250', 'ICD9 079']",3991
"['ICD9 250', 'ICD9 079']",4000
"['ICD9 250', 'ICD9 079']",4090
"['ICD9 250', 'ICD9 079']",4143
"['ICD9 250', 'ICD9 079']",4160
"['ICD9 250', 'ICD9 079']",4192
"['ICD9 250', 'ICD9 079']",4217
"['ICD9 250', 'ICD9 079']",4311
"['ICD9 250', 'ICD9 079']",4313
"['ICD9 250', 'ICD9 079']",4318
"['ICD9 250', 'ICD9 079']",4360
"['ICD9 250', 'ICD9 079']",4487
"['ICD9 250', 'ICD9 079']",4502
"['ICD9 250', 'ICD9 079']",4508
"['ICD9 250', 'ICD9 079']",4544
