edge,protein
"['ICD9 311', 'ICD9 276']",4862
"['ICD9 311', 'ICD9 276']",4886
"['ICD9 311', 'ICD9 276']",4908
"['ICD9 311', 'ICD9 276']",4915
"['ICD9 311', 'ICD9 276']",4916
"['ICD9 311', 'ICD9 276']",4929
"['ICD9 311', 'ICD9 276']",4939
"['ICD9 311', 'ICD9 276']",5020
"['ICD9 311', 'ICD9 276']",5021
"['ICD9 311', 'ICD9 276']",5054
"['ICD9 311', 'ICD9 276']",5074
"['ICD9 311', 'ICD9 276']",5116
"['ICD9 311', 'ICD9 276']",5141
"['ICD9 311', 'ICD9 276']",5173
"['ICD9 311', 'ICD9 276']",5209
"['ICD9 311', 'ICD9 276']",5243
"['ICD9 311', 'ICD9 276']",5340
"['ICD9 311', 'ICD9 276']",5443
"['ICD9 311', 'ICD9 276']",5444
"['ICD9 311', 'ICD9 276']",5579
"['ICD9 311', 'ICD9 276']",5604
"['ICD9 311', 'ICD9 276']",5649
"['ICD9 311', 'ICD9 276']",5692
"['ICD9 311', 'ICD9 276']",5743
"['ICD9 311', 'ICD9 276']",5801
"['ICD9 311', 'ICD9 276']",5806
"['ICD9 311', 'ICD9 276']",5972
"['ICD9 311', 'ICD9 276']",5978
"['ICD9 311', 'ICD9 276']",6095
"['ICD9 311', 'ICD9 276']",6281
"['ICD9 311', 'ICD9 276']",6285
"['ICD9 311', 'ICD9 276']",6303
"['ICD9 311', 'ICD9 276']",6347
"['ICD9 311', 'ICD9 276']",6369
"['ICD9 311', 'ICD9 276']",6403
"['ICD9 311', 'ICD9 276']",6446
"['ICD9 311', 'ICD9 276']",6511
"['ICD9 311', 'ICD9 276']",6530
"['ICD9 311', 'ICD9 276']",6532
"['ICD9 311', 'ICD9 276']",6540
"['ICD9 311', 'ICD9 276']",6586
"['ICD9 311', 'ICD9 276']",6616
"['ICD9 311', 'ICD9 276']",6647
"['ICD9 311', 'ICD9 276']",6648
"['ICD9 311', 'ICD9 276']",6662
"['ICD9 311', 'ICD9 276']",6750
"['ICD9 311', 'ICD9 276']",6755
"['ICD9 311', 'ICD9 276']",6844
"['ICD9 311', 'ICD9 276']",6863
"['ICD9 311', 'ICD9 276']",6999
"['ICD9 311', 'ICD9 276']",7008
"['ICD9 311', 'ICD9 276']",7015
"['ICD9 311', 'ICD9 276']",7024
"['ICD9 311', 'ICD9 276']",7038
"['ICD9 311', 'ICD9 276']",7054
"['ICD9 311', 'ICD9 276']",7124
"['ICD9 311', 'ICD9 276']",7166
"['ICD9 311', 'ICD9 276']",7200
"['ICD9 311', 'ICD9 276']",7297
"['ICD9 311', 'ICD9 276']",7422
"['ICD9 311', 'ICD9 276']",7498
"['ICD9 311', 'ICD9 276']",7704
"['ICD9 311', 'ICD9 276']",7804
"['ICD9 311', 'ICD9 276']",7905
"['ICD9 311', 'ICD9 276']",8484
"['ICD9 311', 'ICD9 276']",8564
"['ICD9 311', 'ICD9 276']",8682
"['ICD9 311', 'ICD9 276']",8811
"['ICD9 311', 'ICD9 276']",8842
"['ICD9 311', 'ICD9 276']",8863
"['ICD9 311', 'ICD9 276']",8997
"['ICD9 311', 'ICD9 276']",9048
"['ICD9 311', 'ICD9 276']",9177
"['ICD9 311', 'ICD9 276']",9248
"['ICD9 311', 'ICD9 276']",9444
"['ICD9 311', 'ICD9 276']",9456
"['ICD9 311', 'ICD9 276']",9568
"['ICD9 311', 'ICD9 276']",9572
"['ICD9 311', 'ICD9 276']",9575
"['ICD9 311', 'ICD9 276']",9632
"['ICD9 311', 'ICD9 276']",9636
"['ICD9 311', 'ICD9 276']",9641
"['ICD9 311', 'ICD9 276']",9695
"['ICD9 311', 'ICD9 276']",9734
"['ICD9 311', 'ICD9 276']",9771
"['ICD9 311', 'ICD9 276']",9968
"['ICD9 311', 'ICD9 276']",10014
"['ICD9 311', 'ICD9 276']",10193
"['ICD9 311', 'ICD9 276']",10270
"['ICD9 311', 'ICD9 276']",10452
"['ICD9 311', 'ICD9 276']",10522
"['ICD9 311', 'ICD9 276']",10611
"['ICD9 311', 'ICD9 276']",10855
"['ICD9 311', 'ICD9 276']",10964
"['ICD9 311', 'ICD9 276']",11009
"['ICD9 311', 'ICD9 276']",23040
"['ICD9 311', 'ICD9 276']",23236
"['ICD9 311', 'ICD9 276']",23705
"['ICD9 311', 'ICD9 276']",25890
"['ICD9 311', 'ICD9 276']",26047
"['ICD9 311', 'ICD9 276']",27022
"['ICD9 311', 'ICD9 276']",27136
"['ICD9 311', 'ICD9 276']",27184
"['ICD9 311', 'ICD9 276']",27185
"['ICD9 311', 'ICD9 276']",27445
"['ICD9 311', 'ICD9 276']",30009
"['ICD9 311', 'ICD9 276']",30845
"['ICD9 311', 'ICD9 276']",50604
"['ICD9 311', 'ICD9 276']",50863
"['ICD9 311', 'ICD9 276']",50940
"['ICD9 311', 'ICD9 276']",51083
"['ICD9 311', 'ICD9 276']",51284
"['ICD9 311', 'ICD9 276']",51291
"['ICD9 311', 'ICD9 276']",51573
"['ICD9 311', 'ICD9 276']",51593
"['ICD9 311', 'ICD9 276']",51738
"['ICD9 311', 'ICD9 276']",54541
"['ICD9 311', 'ICD9 276']",54862
"['ICD9 311', 'ICD9 276']",55117
"['ICD9 311', 'ICD9 276']",55830
"['ICD9 311', 'ICD9 276']",56267
"['ICD9 311', 'ICD9 276']",57084
"['ICD9 311', 'ICD9 276']",60482
"['ICD9 311', 'ICD9 276']",60675
"['ICD9 311', 'ICD9 276']",64067
"['ICD9 311', 'ICD9 276']",64077
"['ICD9 311', 'ICD9 276']",64854
"['ICD9 311', 'ICD9 276']",65018
"['ICD9 311', 'ICD9 276']",65059
"['ICD9 311', 'ICD9 276']",84062
"['ICD9 311', 'ICD9 276']",85458
"['ICD9 311', 'ICD9 276']",93986
"['ICD9 311', 'ICD9 276']",94233
"['ICD9 311', 'ICD9 276']",114131
"['ICD9 311', 'ICD9 276']",116285
"['ICD9 311', 'ICD9 276']",121278
"['ICD9 311', 'ICD9 276']",140947
"['ICD9 311', 'ICD9 276']",160851
"['ICD9 311', 'ICD9 276']",202333
"['ICD9 311', 'ICD9 276']",407034
"['ICD9 311', 'ICD9 276']",100303453
