edge,protein
"['ICD9 379', 'ICD9 401']",3651
"['ICD9 379', 'ICD9 401']",3667
"['ICD9 379', 'ICD9 401']",3672
"['ICD9 379', 'ICD9 401']",3725
"['ICD9 379', 'ICD9 401']",3758
"['ICD9 379', 'ICD9 401']",3767
"['ICD9 379', 'ICD9 401']",3779
"['ICD9 379', 'ICD9 401']",3784
"['ICD9 379', 'ICD9 401']",3816
"['ICD9 379', 'ICD9 401']",3827
"['ICD9 379', 'ICD9 401']",3952
"['ICD9 379', 'ICD9 401']",3953
"['ICD9 379', 'ICD9 401']",3972
"['ICD9 379', 'ICD9 401']",3990
"['ICD9 379', 'ICD9 401']",4023
"['ICD9 379', 'ICD9 401']",4057
"['ICD9 379', 'ICD9 401']",4090
"['ICD9 379', 'ICD9 401']",4143
"['ICD9 379', 'ICD9 401']",4158
"['ICD9 379', 'ICD9 401']",4179
"['ICD9 379', 'ICD9 401']",4190
"['ICD9 379', 'ICD9 401']",4306
"['ICD9 379', 'ICD9 401']",4313
"['ICD9 379', 'ICD9 401']",4318
"['ICD9 379', 'ICD9 401']",4363
"['ICD9 379', 'ICD9 401']",4544
"['ICD9 379', 'ICD9 401']",4615
"['ICD9 379', 'ICD9 401']",4760
"['ICD9 379', 'ICD9 401']",4773
"['ICD9 379', 'ICD9 401']",4790
"['ICD9 379', 'ICD9 401']",4825
"['ICD9 379', 'ICD9 401']",4843
"['ICD9 379', 'ICD9 401']",4846
"['ICD9 379', 'ICD9 401']",4853
"['ICD9 379', 'ICD9 401']",4878
"['ICD9 379', 'ICD9 401']",4879
"['ICD9 379', 'ICD9 401']",4881
"['ICD9 379', 'ICD9 401']",4968
"['ICD9 379', 'ICD9 401']",4973
"['ICD9 379', 'ICD9 401']",5020
"['ICD9 379', 'ICD9 401']",5054
"['ICD9 379', 'ICD9 401']",5066
"['ICD9 379', 'ICD9 401']",5078
"['ICD9 379', 'ICD9 401']",5080
"['ICD9 379', 'ICD9 401']",5126
"['ICD9 379', 'ICD9 401']",5167
"['ICD9 379', 'ICD9 401']",5184
"['ICD9 379', 'ICD9 401']",5327
"['ICD9 379', 'ICD9 401']",5340
"['ICD9 379', 'ICD9 401']",5443
"['ICD9 379', 'ICD9 401']",5465
"['ICD9 379', 'ICD9 401']",5468
"['ICD9 379', 'ICD9 401']",5473
"['ICD9 379', 'ICD9 401']",5506
"['ICD9 379', 'ICD9 401']",5573
"['ICD9 379', 'ICD9 401']",5579
"['ICD9 379', 'ICD9 401']",5580
"['ICD9 379', 'ICD9 401']",5624
"['ICD9 379', 'ICD9 401']",5629
"['ICD9 379', 'ICD9 401']",5728
"['ICD9 379', 'ICD9 401']",5740
"['ICD9 379', 'ICD9 401']",5741
"['ICD9 379', 'ICD9 401']",5743
"['ICD9 379', 'ICD9 401']",5770
"['ICD9 379', 'ICD9 401']",5891
"['ICD9 379', 'ICD9 401']",5970
"['ICD9 379', 'ICD9 401']",5972
"['ICD9 379', 'ICD9 401']",5997
"['ICD9 379', 'ICD9 401']",6049
"['ICD9 379', 'ICD9 401']",6198
"['ICD9 379', 'ICD9 401']",6277
"['ICD9 379', 'ICD9 401']",6337
"['ICD9 379', 'ICD9 401']",6338
"['ICD9 379', 'ICD9 401']",6340
"['ICD9 379', 'ICD9 401']",6344
"['ICD9 379', 'ICD9 401']",6347
"['ICD9 379', 'ICD9 401']",6403
"['ICD9 379', 'ICD9 401']",6424
"['ICD9 379', 'ICD9 401']",6462
"['ICD9 379', 'ICD9 401']",6480
"['ICD9 379', 'ICD9 401']",6506
"['ICD9 379', 'ICD9 401']",6513
"['ICD9 379', 'ICD9 401']",6514
"['ICD9 379', 'ICD9 401']",6517
"['ICD9 379', 'ICD9 401']",6530
"['ICD9 379', 'ICD9 401']",6558
"['ICD9 379', 'ICD9 401']",6559
"['ICD9 379', 'ICD9 401']",6581
"['ICD9 379', 'ICD9 401']",6616
"['ICD9 379', 'ICD9 401']",6647
"['ICD9 379', 'ICD9 401']",6648
"['ICD9 379', 'ICD9 401']",6649
"['ICD9 379', 'ICD9 401']",6786
"['ICD9 379', 'ICD9 401']",6794
"['ICD9 379', 'ICD9 401']",6833
"['ICD9 379', 'ICD9 401']",6869
"['ICD9 379', 'ICD9 401']",6927
"['ICD9 379', 'ICD9 401']",6928
"['ICD9 379', 'ICD9 401']",6934
"['ICD9 379', 'ICD9 401']",7040
"['ICD9 379', 'ICD9 401']",7052
"['ICD9 379', 'ICD9 401']",7054
"['ICD9 379', 'ICD9 401']",7076
"['ICD9 379', 'ICD9 401']",7099
"['ICD9 379', 'ICD9 401']",7124
"['ICD9 379', 'ICD9 401']",7132
"['ICD9 379', 'ICD9 401']",7133
"['ICD9 379', 'ICD9 401']",7157
"['ICD9 379', 'ICD9 401']",7168
"['ICD9 379', 'ICD9 401']",7200
"['ICD9 379', 'ICD9 401']",7222
"['ICD9 379', 'ICD9 401']",7224
"['ICD9 379', 'ICD9 401']",7325
"['ICD9 379', 'ICD9 401']",7349
"['ICD9 379', 'ICD9 401']",7351
"['ICD9 379', 'ICD9 401']",7369
"['ICD9 379', 'ICD9 401']",7412
"['ICD9 379', 'ICD9 401']",7421
"['ICD9 379', 'ICD9 401']",7450
"['ICD9 379', 'ICD9 401']",7466
"['ICD9 379', 'ICD9 401']",8490
"['ICD9 379', 'ICD9 401']",8527
"['ICD9 379', 'ICD9 401']",8639
"['ICD9 379', 'ICD9 401']",8660
"['ICD9 379', 'ICD9 401']",8870
"['ICD9 379', 'ICD9 401']",9351
"['ICD9 379', 'ICD9 401']",9365
"['ICD9 379', 'ICD9 401']",9370
"['ICD9 379', 'ICD9 401']",9445
"['ICD9 379', 'ICD9 401']",9479
"['ICD9 379', 'ICD9 401']",9559
"['ICD9 379', 'ICD9 401']",9861
"['ICD9 379', 'ICD9 401']",9943
"['ICD9 379', 'ICD9 401']",10018
"['ICD9 379', 'ICD9 401']",10052
"['ICD9 379', 'ICD9 401']",10239
"['ICD9 379', 'ICD9 401']",10296
"['ICD9 379', 'ICD9 401']",10363
"['ICD9 379', 'ICD9 401']",10451
"['ICD9 379', 'ICD9 401']",10644
"['ICD9 379', 'ICD9 401']",10699
"['ICD9 379', 'ICD9 401']",10891
"['ICD9 379', 'ICD9 401']",10928
"['ICD9 379', 'ICD9 401']",11132
"['ICD9 379', 'ICD9 401']",11255
"['ICD9 379', 'ICD9 401']",22808
"['ICD9 379', 'ICD9 401']",22866
"['ICD9 379', 'ICD9 401']",23327
"['ICD9 379', 'ICD9 401']",23338
"['ICD9 379', 'ICD9 401']",23411
"['ICD9 379', 'ICD9 401']",23526
"['ICD9 379', 'ICD9 401']",23564
"['ICD9 379', 'ICD9 401']",26053
"['ICD9 379', 'ICD9 401']",26122
"['ICD9 379', 'ICD9 401']",26291
"['ICD9 379', 'ICD9 401']",27020
"['ICD9 379', 'ICD9 401']",27347
"['ICD9 379', 'ICD9 401']",50507
"['ICD9 379', 'ICD9 401']",50632
"['ICD9 379', 'ICD9 401']",51083
"['ICD9 379', 'ICD9 401']",51530
"['ICD9 379', 'ICD9 401']",51752
"['ICD9 379', 'ICD9 401']",54901
"['ICD9 379', 'ICD9 401']",55600
"['ICD9 379', 'ICD9 401']",56729
"['ICD9 379', 'ICD9 401']",56999
"['ICD9 379', 'ICD9 401']",59272
"['ICD9 379', 'ICD9 401']",59338
"['ICD9 379', 'ICD9 401']",60685
"['ICD9 379', 'ICD9 401']",63892
"['ICD9 379', 'ICD9 401']",65125
"['ICD9 379', 'ICD9 401']",65266
"['ICD9 379', 'ICD9 401']",79068
"['ICD9 379', 'ICD9 401']",80212
"['ICD9 379', 'ICD9 401']",80790
"['ICD9 379', 'ICD9 401']",83795
"['ICD9 379', 'ICD9 401']",83986
"['ICD9 379', 'ICD9 401']",84196
"['ICD9 379', 'ICD9 401']",84876
"['ICD9 379', 'ICD9 401']",113835
"['ICD9 379', 'ICD9 401']",116150
"['ICD9 379', 'ICD9 401']",129787
"['ICD9 379', 'ICD9 401']",132332
"['ICD9 379', 'ICD9 401']",145741
"['ICD9 379', 'ICD9 401']",169026
"['ICD9 379', 'ICD9 401']",169792
"['ICD9 379', 'ICD9 401']",219736
"['ICD9 379', 'ICD9 401']",221357
"['ICD9 379', 'ICD9 401']",221895
"['ICD9 379', 'ICD9 401']",283455
"['ICD9 379', 'ICD9 401']",348932
"['ICD9 379', 'ICD9 401']",406886
"['ICD9 379', 'ICD9 401']",406903
"['ICD9 379', 'ICD9 401']",406913
"['ICD9 379', 'ICD9 401']",406933
"['ICD9 379', 'ICD9 401']",406986
"['ICD9 379', 'ICD9 401']",407018
"['ICD9 379', 'ICD9 401']",407029
"['ICD9 379', 'ICD9 401']",407054
"['ICD9 379', 'ICD9 401']",442904
"['ICD9 379', 'ICD9 401']",493856
"['ICD9 379', 'ICD9 401']",653361
