edge,protein
"['ICD9 490', 'ICD9 428']",5741
"['ICD9 490', 'ICD9 428']",5742
"['ICD9 490', 'ICD9 428']",5743
"['ICD9 490', 'ICD9 428']",5774
"['ICD9 490', 'ICD9 428']",5879
"['ICD9 490', 'ICD9 428']",5950
"['ICD9 490', 'ICD9 428']",5972
"['ICD9 490', 'ICD9 428']",6347
"['ICD9 490', 'ICD9 428']",6422
"['ICD9 490', 'ICD9 428']",6548
"['ICD9 490', 'ICD9 428']",6647
"['ICD9 490', 'ICD9 428']",6648
"['ICD9 490', 'ICD9 428']",6649
"['ICD9 490', 'ICD9 428']",6659
"['ICD9 490', 'ICD9 428']",7097
"['ICD9 490', 'ICD9 428']",7124
"['ICD9 490', 'ICD9 428']",7132
"['ICD9 490', 'ICD9 428']",7139
"['ICD9 490', 'ICD9 428']",7350
"['ICD9 490', 'ICD9 428']",7422
"['ICD9 490', 'ICD9 428']",7450
"['ICD9 490', 'ICD9 428']",7498
"['ICD9 490', 'ICD9 428']",8073
"['ICD9 490', 'ICD9 428']",8204
"['ICD9 490', 'ICD9 428']",8804
"['ICD9 490', 'ICD9 428']",8862
"['ICD9 490', 'ICD9 428']",9370
"['ICD9 490', 'ICD9 428']",9464
"['ICD9 490', 'ICD9 428']",9475
"['ICD9 490', 'ICD9 428']",9518
"['ICD9 490', 'ICD9 428']",10345
"['ICD9 490', 'ICD9 428']",10516
"['ICD9 490', 'ICD9 428']",10891
"['ICD9 490', 'ICD9 428']",11034
"['ICD9 490', 'ICD9 428']",11152
"['ICD9 490', 'ICD9 428']",23129
"['ICD9 490', 'ICD9 428']",23411
"['ICD9 490', 'ICD9 428']",25805
"['ICD9 490', 'ICD9 428']",25959
"['ICD9 490', 'ICD9 428']",26037
"['ICD9 490', 'ICD9 428']",26471
"['ICD9 490', 'ICD9 428']",27035
"['ICD9 490', 'ICD9 428']",50507
"['ICD9 490', 'ICD9 428']",51571
"['ICD9 490', 'ICD9 428']",51738
"['ICD9 490', 'ICD9 428']",55040
"['ICD9 490', 'ICD9 428']",56672
"['ICD9 490', 'ICD9 428']",56729
"['ICD9 490', 'ICD9 428']",57057
"['ICD9 490', 'ICD9 428']",57817
"['ICD9 490', 'ICD9 428']",64231
"['ICD9 490', 'ICD9 428']",79071
"['ICD9 490', 'ICD9 428']",81608
"['ICD9 490', 'ICD9 428']",84148
"['ICD9 490', 'ICD9 428']",90226
"['ICD9 490', 'ICD9 428']",113791
"['ICD9 490', 'ICD9 428']",200539
