edge,protein
"['ICD9 412', 'ICD9 427']",4092
"['ICD9 412', 'ICD9 427']",4137
"['ICD9 412', 'ICD9 427']",4624
"['ICD9 412', 'ICD9 427']",4625
"['ICD9 412', 'ICD9 427']",4641
"['ICD9 412', 'ICD9 427']",4666
"['ICD9 412', 'ICD9 427']",4846
"['ICD9 412', 'ICD9 427']",4879
"['ICD9 412', 'ICD9 427']",4986
"['ICD9 412', 'ICD9 427']",4987
"['ICD9 412', 'ICD9 427']",5062
"['ICD9 412', 'ICD9 427']",5308
"['ICD9 412', 'ICD9 427']",5318
"['ICD9 412', 'ICD9 427']",5328
"['ICD9 412', 'ICD9 427']",5350
"['ICD9 412', 'ICD9 427']",5396
"['ICD9 412', 'ICD9 427']",5443
"['ICD9 412', 'ICD9 427']",5502
"['ICD9 412', 'ICD9 427']",5523
"['ICD9 412', 'ICD9 427']",5695
"['ICD9 412', 'ICD9 427']",5743
"['ICD9 412', 'ICD9 427']",5747
"['ICD9 412', 'ICD9 427']",6123
"['ICD9 412', 'ICD9 427']",6187
"['ICD9 412', 'ICD9 427']",6262
"['ICD9 412', 'ICD9 427']",6310
"['ICD9 412', 'ICD9 427']",6324
"['ICD9 412', 'ICD9 427']",6327
"['ICD9 412', 'ICD9 427']",6331
"['ICD9 412', 'ICD9 427']",6336
"['ICD9 412', 'ICD9 427']",6401
"['ICD9 412', 'ICD9 427']",6442
"['ICD9 412', 'ICD9 427']",6508
"['ICD9 412', 'ICD9 427']",6584
"['ICD9 412', 'ICD9 427']",6586
"['ICD9 412', 'ICD9 427']",6653
"['ICD9 412', 'ICD9 427']",6660
"['ICD9 412', 'ICD9 427']",6665
"['ICD9 412', 'ICD9 427']",6910
"['ICD9 412', 'ICD9 427']",7068
"['ICD9 412', 'ICD9 427']",7124
"['ICD9 412', 'ICD9 427']",7200
"['ICD9 412', 'ICD9 427']",7273
"['ICD9 412', 'ICD9 427']",7450
"['ICD9 412', 'ICD9 427']",7456
"['ICD9 412', 'ICD9 427']",7473
"['ICD9 412', 'ICD9 427']",7478
"['ICD9 412', 'ICD9 427']",7514
"['ICD9 412', 'ICD9 427']",8022
"['ICD9 412', 'ICD9 427']",8082
"['ICD9 412', 'ICD9 427']",8110
"['ICD9 412', 'ICD9 427']",8451
"['ICD9 412', 'ICD9 427']",8497
"['ICD9 412', 'ICD9 427']",8742
"['ICD9 412', 'ICD9 427']",8925
"['ICD9 412', 'ICD9 427']",9026
"['ICD9 412', 'ICD9 427']",9148
"['ICD9 412', 'ICD9 427']",9267
"['ICD9 412', 'ICD9 427']",9464
"['ICD9 412', 'ICD9 427']",9472
"['ICD9 412', 'ICD9 427']",9499
"['ICD9 412', 'ICD9 427']",9570
"['ICD9 412', 'ICD9 427']",9586
"['ICD9 412', 'ICD9 427']",9644
"['ICD9 412', 'ICD9 427']",9736
"['ICD9 412', 'ICD9 427']",9915
"['ICD9 412', 'ICD9 427']",9948
"['ICD9 412', 'ICD9 427']",9960
"['ICD9 412', 'ICD9 427']",9992
"['ICD9 412', 'ICD9 427']",10021
"['ICD9 412', 'ICD9 427']",10060
"['ICD9 412', 'ICD9 427']",10090
"['ICD9 412', 'ICD9 427']",10277
"['ICD9 412', 'ICD9 427']",10345
"['ICD9 412', 'ICD9 427']",10466
"['ICD9 412', 'ICD9 427']",10529
"['ICD9 412', 'ICD9 427']",11017
"['ICD9 412', 'ICD9 427']",11149
"['ICD9 412', 'ICD9 427']",22822
"['ICD9 412', 'ICD9 427']",22955
"['ICD9 412', 'ICD9 427']",23039
"['ICD9 412', 'ICD9 427']",23066
"['ICD9 412', 'ICD9 427']",23171
"['ICD9 412', 'ICD9 427']",23177
"['ICD9 412', 'ICD9 427']",23224
"['ICD9 412', 'ICD9 427']",23353
"['ICD9 412', 'ICD9 427']",23411
"['ICD9 412', 'ICD9 427']",23630
"['ICD9 412', 'ICD9 427']",26010
"['ICD9 412', 'ICD9 427']",26018
"['ICD9 412', 'ICD9 427']",28965
"['ICD9 412', 'ICD9 427']",29119
"['ICD9 412', 'ICD9 427']",51320
"['ICD9 412', 'ICD9 427']",51807
"['ICD9 412', 'ICD9 427']",54805
"['ICD9 412', 'ICD9 427']",54897
"['ICD9 412', 'ICD9 427']",55777
"['ICD9 412', 'ICD9 427']",55800
"['ICD9 412', 'ICD9 427']",57120
"['ICD9 412', 'ICD9 427']",57666
"['ICD9 412', 'ICD9 427']",58499
"['ICD9 412', 'ICD9 427']",58529
"['ICD9 412', 'ICD9 427']",59345
"['ICD9 412', 'ICD9 427']",64207
"['ICD9 412', 'ICD9 427']",64710
"['ICD9 412', 'ICD9 427']",65055
"['ICD9 412', 'ICD9 427']",79591
"['ICD9 412', 'ICD9 427']",79658
"['ICD9 412', 'ICD9 427']",79933
"['ICD9 412', 'ICD9 427']",83938
"['ICD9 412', 'ICD9 427']",84665
"['ICD9 412', 'ICD9 427']",84700
"['ICD9 412', 'ICD9 427']",84909
"['ICD9 412', 'ICD9 427']",89797
"['ICD9 412', 'ICD9 427']",90102
"['ICD9 412', 'ICD9 427']",93649
"['ICD9 412', 'ICD9 427']",114907
"['ICD9 412', 'ICD9 427']",124626
"['ICD9 412', 'ICD9 427']",128826
"['ICD9 412', 'ICD9 427']",144453
"['ICD9 412', 'ICD9 427']",145781
"['ICD9 412', 'ICD9 427']",151648
"['ICD9 412', 'ICD9 427']",152002
"['ICD9 412', 'ICD9 427']",196385
"['ICD9 412', 'ICD9 427']",221035
"['ICD9 412', 'ICD9 427']",221656
"['ICD9 412', 'ICD9 427']",222553
"['ICD9 412', 'ICD9 427']",282996
"['ICD9 412', 'ICD9 427']",376132
