edge,protein
"['ICD9 311', 'ICD9 276']",34
"['ICD9 311', 'ICD9 276']",52
"['ICD9 311', 'ICD9 276']",111
"['ICD9 311', 'ICD9 276']",113
"['ICD9 311', 'ICD9 276']",135
"['ICD9 311', 'ICD9 276']",148
"['ICD9 311', 'ICD9 276']",161
"['ICD9 311', 'ICD9 276']",166
"['ICD9 311', 'ICD9 276']",213
"['ICD9 311', 'ICD9 276']",290
"['ICD9 311', 'ICD9 276']",317
"['ICD9 311', 'ICD9 276']",353
"['ICD9 311', 'ICD9 276']",382
"['ICD9 311', 'ICD9 276']",387
"['ICD9 311', 'ICD9 276']",406
"['ICD9 311', 'ICD9 276']",408
"['ICD9 311', 'ICD9 276']",410
"['ICD9 311', 'ICD9 276']",481
"['ICD9 311', 'ICD9 276']",523
"['ICD9 311', 'ICD9 276']",537
"['ICD9 311', 'ICD9 276']",540
"['ICD9 311', 'ICD9 276']",551
"['ICD9 311', 'ICD9 276']",595
"['ICD9 311', 'ICD9 276']",607
"['ICD9 311', 'ICD9 276']",613
"['ICD9 311', 'ICD9 276']",617
"['ICD9 311', 'ICD9 276']",624
"['ICD9 311', 'ICD9 276']",627
"['ICD9 311', 'ICD9 276']",655
"['ICD9 311', 'ICD9 276']",775
"['ICD9 311', 'ICD9 276']",815
"['ICD9 311', 'ICD9 276']",847
"['ICD9 311', 'ICD9 276']",886
"['ICD9 311', 'ICD9 276']",947
"['ICD9 311', 'ICD9 276']",949
"['ICD9 311', 'ICD9 276']",1005
"['ICD9 311', 'ICD9 276']",1029
"['ICD9 311', 'ICD9 276']",1063
"['ICD9 311', 'ICD9 276']",1173
"['ICD9 311', 'ICD9 276']",1267
"['ICD9 311', 'ICD9 276']",1268
"['ICD9 311', 'ICD9 276']",1269
"['ICD9 311', 'ICD9 276']",1291
"['ICD9 311', 'ICD9 276']",1312
"['ICD9 311', 'ICD9 276']",1385
"['ICD9 311', 'ICD9 276']",1392
"['ICD9 311', 'ICD9 276']",1393
"['ICD9 311', 'ICD9 276']",1394
"['ICD9 311', 'ICD9 276']",1401
"['ICD9 311', 'ICD9 276']",1407
"['ICD9 311', 'ICD9 276']",1408
"['ICD9 311', 'ICD9 276']",1439
"['ICD9 311', 'ICD9 276']",1440
"['ICD9 311', 'ICD9 276']",1459
"['ICD9 311', 'ICD9 276']",1460
"['ICD9 311', 'ICD9 276']",1493
"['ICD9 311', 'ICD9 276']",1501
"['ICD9 311', 'ICD9 276']",1523
"['ICD9 311', 'ICD9 276']",1557
"['ICD9 311', 'ICD9 276']",1559
"['ICD9 311', 'ICD9 276']",1565
"['ICD9 311', 'ICD9 276']",1621
"['ICD9 311', 'ICD9 276']",1636
"['ICD9 311', 'ICD9 276']",1644
"['ICD9 311', 'ICD9 276']",1662
"['ICD9 311', 'ICD9 276']",1727
"['ICD9 311', 'ICD9 276']",1740
"['ICD9 311', 'ICD9 276']",1741
"['ICD9 311', 'ICD9 276']",1742
"['ICD9 311', 'ICD9 276']",1786
"['ICD9 311', 'ICD9 276']",1813
"['ICD9 311', 'ICD9 276']",1814
"['ICD9 311', 'ICD9 276']",1815
"['ICD9 311', 'ICD9 276']",1816
"['ICD9 311', 'ICD9 276']",1861
"['ICD9 311', 'ICD9 276']",1906
