edge,protein
"['ICD9 519', 'ICD9 428']",34
"['ICD9 519', 'ICD9 428']",161
"['ICD9 519', 'ICD9 428']",166
"['ICD9 519', 'ICD9 428']",382
"['ICD9 519', 'ICD9 428']",387
"['ICD9 519', 'ICD9 428']",481
"['ICD9 519', 'ICD9 428']",523
"['ICD9 519', 'ICD9 428']",537
"['ICD9 519', 'ICD9 428']",617
"['ICD9 519', 'ICD9 428']",949
"['ICD9 519', 'ICD9 428']",1063
"['ICD9 519', 'ICD9 428']",1173
"['ICD9 519', 'ICD9 428']",1291
"['ICD9 519', 'ICD9 428']",1312
"['ICD9 519', 'ICD9 428']",1459
"['ICD9 519', 'ICD9 428']",1460
"['ICD9 519', 'ICD9 428']",1662
"['ICD9 519', 'ICD9 428']",1727
"['ICD9 519', 'ICD9 428']",1786
"['ICD9 519', 'ICD9 428']",1861
"['ICD9 519', 'ICD9 428']",2011
"['ICD9 519', 'ICD9 428']",2040
"['ICD9 519', 'ICD9 428']",2108
"['ICD9 519', 'ICD9 428']",2150
"['ICD9 519', 'ICD9 428']",2181
"['ICD9 519', 'ICD9 428']",2200
"['ICD9 519', 'ICD9 428']",2201
"['ICD9 519', 'ICD9 428']",2671
"['ICD9 519', 'ICD9 428']",2677
"['ICD9 519', 'ICD9 428']",2717
"['ICD9 519', 'ICD9 428']",2778
"['ICD9 519', 'ICD9 428']",2782
"['ICD9 519', 'ICD9 428']",2787
"['ICD9 519', 'ICD9 428']",2801
"['ICD9 519', 'ICD9 428']",2802
"['ICD9 519', 'ICD9 428']",2804
"['ICD9 519', 'ICD9 428']",2876
"['ICD9 519', 'ICD9 428']",2963
"['ICD9 519', 'ICD9 428']",3066
"['ICD9 519', 'ICD9 428']",3162
"['ICD9 519', 'ICD9 428']",3281
"['ICD9 519', 'ICD9 428']",3416
"['ICD9 519', 'ICD9 428']",3615
"['ICD9 519', 'ICD9 428']",3688
"['ICD9 519', 'ICD9 428']",4015
"['ICD9 519', 'ICD9 428']",4139
"['ICD9 519', 'ICD9 428']",4140
"['ICD9 519', 'ICD9 428']",4218
"['ICD9 519', 'ICD9 428']",4240
"['ICD9 519', 'ICD9 428']",4343
"['ICD9 519', 'ICD9 428']",4363
"['ICD9 519', 'ICD9 428']",4715
"['ICD9 519', 'ICD9 428']",4758
"['ICD9 519', 'ICD9 428']",4884
"['ICD9 519', 'ICD9 428']",4927
"['ICD9 519', 'ICD9 428']",4928
"['ICD9 519', 'ICD9 428']",5046
"['ICD9 519', 'ICD9 428']",5116
"['ICD9 519', 'ICD9 428']",5173
"['ICD9 519', 'ICD9 428']",5318
"['ICD9 519', 'ICD9 428']",5327
"['ICD9 519', 'ICD9 428']",5352
"['ICD9 519', 'ICD9 428']",5422
"['ICD9 519', 'ICD9 428']",5447
"['ICD9 519', 'ICD9 428']",5538
"['ICD9 519', 'ICD9 428']",5557
"['ICD9 519', 'ICD9 428']",5558
"['ICD9 519', 'ICD9 428']",5566
"['ICD9 519', 'ICD9 428']",5576
"['ICD9 519', 'ICD9 428']",5577
"['ICD9 519', 'ICD9 428']",5714
"['ICD9 519', 'ICD9 428']",5817
"['ICD9 519', 'ICD9 428']",5861
"['ICD9 519', 'ICD9 428']",5862
"['ICD9 519', 'ICD9 428']",5878
"['ICD9 519', 'ICD9 428']",5898
"['ICD9 519', 'ICD9 428']",5910
"['ICD9 519', 'ICD9 428']",5962
"['ICD9 519', 'ICD9 428']",5976
"['ICD9 519', 'ICD9 428']",6046
"['ICD9 519', 'ICD9 428']",6388
