edge,protein
"['ICD9 519', 'ICD9 486']",34
"['ICD9 519', 'ICD9 486']",161
"['ICD9 519', 'ICD9 486']",166
"['ICD9 519', 'ICD9 486']",382
"['ICD9 519', 'ICD9 486']",387
"['ICD9 519', 'ICD9 486']",481
"['ICD9 519', 'ICD9 486']",523
"['ICD9 519', 'ICD9 486']",537
"['ICD9 519', 'ICD9 486']",617
"['ICD9 519', 'ICD9 486']",949
"['ICD9 519', 'ICD9 486']",1063
"['ICD9 519', 'ICD9 486']",1173
"['ICD9 519', 'ICD9 486']",1291
"['ICD9 519', 'ICD9 486']",1312
"['ICD9 519', 'ICD9 486']",1459
"['ICD9 519', 'ICD9 486']",1460
"['ICD9 519', 'ICD9 486']",1662
"['ICD9 519', 'ICD9 486']",1727
"['ICD9 519', 'ICD9 486']",1786
"['ICD9 519', 'ICD9 486']",1861
"['ICD9 519', 'ICD9 486']",2011
"['ICD9 519', 'ICD9 486']",2040
"['ICD9 519', 'ICD9 486']",2108
"['ICD9 519', 'ICD9 486']",2150
"['ICD9 519', 'ICD9 486']",2181
"['ICD9 519', 'ICD9 486']",2200
"['ICD9 519', 'ICD9 486']",2201
"['ICD9 519', 'ICD9 486']",2671
"['ICD9 519', 'ICD9 486']",2677
"['ICD9 519', 'ICD9 486']",2717
"['ICD9 519', 'ICD9 486']",2778
"['ICD9 519', 'ICD9 486']",2782
"['ICD9 519', 'ICD9 486']",2787
"['ICD9 519', 'ICD9 486']",2801
"['ICD9 519', 'ICD9 486']",2802
"['ICD9 519', 'ICD9 486']",2804
"['ICD9 519', 'ICD9 486']",2876
"['ICD9 519', 'ICD9 486']",2963
"['ICD9 519', 'ICD9 486']",3066
"['ICD9 519', 'ICD9 486']",3162
"['ICD9 519', 'ICD9 486']",3281
"['ICD9 519', 'ICD9 486']",3416
"['ICD9 519', 'ICD9 486']",3615
"['ICD9 519', 'ICD9 486']",3688
"['ICD9 519', 'ICD9 486']",4015
"['ICD9 519', 'ICD9 486']",4139
"['ICD9 519', 'ICD9 486']",4140
"['ICD9 519', 'ICD9 486']",4218
"['ICD9 519', 'ICD9 486']",4240
"['ICD9 519', 'ICD9 486']",4343
"['ICD9 519', 'ICD9 486']",4363
"['ICD9 519', 'ICD9 486']",4715
"['ICD9 519', 'ICD9 486']",4758
"['ICD9 519', 'ICD9 486']",4884
"['ICD9 519', 'ICD9 486']",4927
"['ICD9 519', 'ICD9 486']",4928
"['ICD9 519', 'ICD9 486']",5046
"['ICD9 519', 'ICD9 486']",5116
"['ICD9 519', 'ICD9 486']",5173
"['ICD9 519', 'ICD9 486']",5318
"['ICD9 519', 'ICD9 486']",5327
"['ICD9 519', 'ICD9 486']",5352
"['ICD9 519', 'ICD9 486']",5422
"['ICD9 519', 'ICD9 486']",5447
"['ICD9 519', 'ICD9 486']",5538
"['ICD9 519', 'ICD9 486']",5557
"['ICD9 519', 'ICD9 486']",5558
"['ICD9 519', 'ICD9 486']",5566
"['ICD9 519', 'ICD9 486']",5576
"['ICD9 519', 'ICD9 486']",5577
"['ICD9 519', 'ICD9 486']",5714
"['ICD9 519', 'ICD9 486']",5817
"['ICD9 519', 'ICD9 486']",5861
"['ICD9 519', 'ICD9 486']",5862
"['ICD9 519', 'ICD9 486']",5878
"['ICD9 519', 'ICD9 486']",5898
"['ICD9 519', 'ICD9 486']",5910
"['ICD9 519', 'ICD9 486']",5962
"['ICD9 519', 'ICD9 486']",5976
"['ICD9 519', 'ICD9 486']",6046
"['ICD9 519', 'ICD9 486']",6388
"['ICD9 519', 'ICD9 486']",6728
"['ICD9 519', 'ICD9 486']",6729
"['ICD9 519', 'ICD9 486']",6731
"['ICD9 519', 'ICD9 486']",6902
"['ICD9 519', 'ICD9 486']",6921
"['ICD9 519', 'ICD9 486']",6923
"['ICD9 519', 'ICD9 486']",6938
"['ICD9 519', 'ICD9 486']",7088
"['ICD9 519', 'ICD9 486']",7090
"['ICD9 519', 'ICD9 486']",7356
"['ICD9 519', 'ICD9 486']",7458
"['ICD9 519', 'ICD9 486']",7466
"['ICD9 519', 'ICD9 486']",7468
"['ICD9 519', 'ICD9 486']",7812
"['ICD9 519', 'ICD9 486']",7841
"['ICD9 519', 'ICD9 486']",7879
"['ICD9 519', 'ICD9 486']",7905
"['ICD9 519', 'ICD9 486']",7993
"['ICD9 519', 'ICD9 486']",8021
"['ICD9 519', 'ICD9 486']",8453
"['ICD9 519', 'ICD9 486']",8480
"['ICD9 519', 'ICD9 486']",8540
"['ICD9 519', 'ICD9 486']",8546
"['ICD9 519', 'ICD9 486']",8614
"['ICD9 519', 'ICD9 486']",8733
"['ICD9 519', 'ICD9 486']",8737
"['ICD9 519', 'ICD9 486']",8754
