edge,protein
"['ICD9 533', 'ICD9 535']",56257
"['ICD9 533', 'ICD9 535']",56605
"['ICD9 533', 'ICD9 535']",56850
"['ICD9 533', 'ICD9 535']",56915
"['ICD9 533', 'ICD9 535']",57106
"['ICD9 533', 'ICD9 535']",57142
"['ICD9 533', 'ICD9 535']",57153
"['ICD9 533', 'ICD9 535']",57222
"['ICD9 533', 'ICD9 535']",57534
"['ICD9 533', 'ICD9 535']",58155
"['ICD9 533', 'ICD9 535']",60493
"['ICD9 533', 'ICD9 535']",60681
"['ICD9 533', 'ICD9 535']",64093
"['ICD9 533', 'ICD9 535']",64374
"['ICD9 533', 'ICD9 535']",64432
"['ICD9 533', 'ICD9 535']",64689
"['ICD9 533', 'ICD9 535']",64757
"['ICD9 533', 'ICD9 535']",64784
"['ICD9 533', 'ICD9 535']",64969
"['ICD9 533', 'ICD9 535']",79053
"['ICD9 533', 'ICD9 535']",79070
"['ICD9 533', 'ICD9 535']",79077
"['ICD9 533', 'ICD9 535']",79078
"['ICD9 533', 'ICD9 535']",79080
"['ICD9 533', 'ICD9 535']",79178
"['ICD9 533', 'ICD9 535']",79443
"['ICD9 533', 'ICD9 535']",79571
"['ICD9 533', 'ICD9 535']",79572
"['ICD9 533', 'ICD9 535']",79586
"['ICD9 533', 'ICD9 535']",79666
"['ICD9 533', 'ICD9 535']",79671
"['ICD9 533', 'ICD9 535']",79699
"['ICD9 533', 'ICD9 535']",79709
"['ICD9 533', 'ICD9 535']",79731
"['ICD9 533', 'ICD9 535']",79745
"['ICD9 533', 'ICD9 535']",79753
"['ICD9 533', 'ICD9 535']",79877
"['ICD9 533', 'ICD9 535']",79934
"['ICD9 533', 'ICD9 535']",79954
"['ICD9 533', 'ICD9 535']",79956
"['ICD9 533', 'ICD9 535']",80020
"['ICD9 533', 'ICD9 535']",80142
"['ICD9 533', 'ICD9 535']",80213
"['ICD9 533', 'ICD9 535']",80222
"['ICD9 533', 'ICD9 535']",80267
"['ICD9 533', 'ICD9 535']",80273
"['ICD9 533', 'ICD9 535']",80777
"['ICD9 533', 'ICD9 535']",83729
"['ICD9 533', 'ICD9 535']",84720
"['ICD9 533', 'ICD9 535']",84726
"['ICD9 533', 'ICD9 535']",84858
"['ICD9 533', 'ICD9 535']",89874
"['ICD9 533', 'ICD9 535']",90161
"['ICD9 533', 'ICD9 535']",90580
"['ICD9 533', 'ICD9 535']",91754
"['ICD9 533', 'ICD9 535']",91942
"['ICD9 533', 'ICD9 535']",92105
"['ICD9 533', 'ICD9 535']",92840
"['ICD9 533', 'ICD9 535']",94005
"['ICD9 533', 'ICD9 535']",113174
"['ICD9 533', 'ICD9 535']",124245
"['ICD9 533', 'ICD9 535']",126789
"['ICD9 533', 'ICD9 535']",131118
"['ICD9 533', 'ICD9 535']",143888
"['ICD9 533', 'ICD9 535']",145282
"['ICD9 533', 'ICD9 535']",148867
"['ICD9 533', 'ICD9 535']",151188
"['ICD9 533', 'ICD9 535']",152789
"['ICD9 533', 'ICD9 535']",159195
"['ICD9 533', 'ICD9 535']",162427
"['ICD9 533', 'ICD9 535']",169714
"['ICD9 533', 'ICD9 535']",196527
"['ICD9 533', 'ICD9 535']",201134
"['ICD9 533', 'ICD9 535']",202018
"['ICD9 533', 'ICD9 535']",219743
"['ICD9 533', 'ICD9 535']",284106
"['ICD9 533', 'ICD9 535']",286827
"['ICD9 533', 'ICD9 535']",440138
