edge,protein
"['ICD9 496', 'ICD9 519']",34
"['ICD9 496', 'ICD9 519']",161
"['ICD9 496', 'ICD9 519']",166
"['ICD9 496', 'ICD9 519']",382
"['ICD9 496', 'ICD9 519']",387
"['ICD9 496', 'ICD9 519']",481
"['ICD9 496', 'ICD9 519']",523
"['ICD9 496', 'ICD9 519']",537
"['ICD9 496', 'ICD9 519']",617
"['ICD9 496', 'ICD9 519']",688
"['ICD9 496', 'ICD9 519']",925
"['ICD9 496', 'ICD9 519']",949
"['ICD9 496', 'ICD9 519']",1063
"['ICD9 496', 'ICD9 519']",1173
"['ICD9 496', 'ICD9 519']",1291
"['ICD9 496', 'ICD9 519']",1312
"['ICD9 496', 'ICD9 519']",1459
"['ICD9 496', 'ICD9 519']",1460
"['ICD9 496', 'ICD9 519']",1543
"['ICD9 496', 'ICD9 519']",1544
"['ICD9 496', 'ICD9 519']",1662
"['ICD9 496', 'ICD9 519']",1727
"['ICD9 496', 'ICD9 519']",1786
"['ICD9 496', 'ICD9 519']",1832
"['ICD9 496', 'ICD9 519']",1861
"['ICD9 496', 'ICD9 519']",2006
"['ICD9 496', 'ICD9 519']",2011
"['ICD9 496', 'ICD9 519']",2040
"['ICD9 496', 'ICD9 519']",2052
"['ICD9 496', 'ICD9 519']",2108
"['ICD9 496', 'ICD9 519']",2150
"['ICD9 496', 'ICD9 519']",2181
"['ICD9 496', 'ICD9 519']",2200
"['ICD9 496', 'ICD9 519']",2201
"['ICD9 496', 'ICD9 519']",2309
"['ICD9 496', 'ICD9 519']",2671
"['ICD9 496', 'ICD9 519']",2677
"['ICD9 496', 'ICD9 519']",2717
"['ICD9 496', 'ICD9 519']",2778
"['ICD9 496', 'ICD9 519']",2782
"['ICD9 496', 'ICD9 519']",2787
"['ICD9 496', 'ICD9 519']",2801
"['ICD9 496', 'ICD9 519']",2802
"['ICD9 496', 'ICD9 519']",2804
"['ICD9 496', 'ICD9 519']",2876
"['ICD9 496', 'ICD9 519']",2919
"['ICD9 496', 'ICD9 519']",2920
"['ICD9 496', 'ICD9 519']",2963
"['ICD9 496', 'ICD9 519']",3066
"['ICD9 496', 'ICD9 519']",3162
"['ICD9 496', 'ICD9 519']",3281
"['ICD9 496', 'ICD9 519']",3356
"['ICD9 496', 'ICD9 519']",3416
"['ICD9 496', 'ICD9 519']",3569
"['ICD9 496', 'ICD9 519']",3576
"['ICD9 496', 'ICD9 519']",3615
"['ICD9 496', 'ICD9 519']",3688
"['ICD9 496', 'ICD9 519']",4015
"['ICD9 496', 'ICD9 519']",4139
"['ICD9 496', 'ICD9 519']",4140
"['ICD9 496', 'ICD9 519']",4218
"['ICD9 496', 'ICD9 519']",4240
"['ICD9 496', 'ICD9 519']",4312
"['ICD9 496', 'ICD9 519']",4318
"['ICD9 496', 'ICD9 519']",4323
"['ICD9 496', 'ICD9 519']",4343
"['ICD9 496', 'ICD9 519']",4363
"['ICD9 496', 'ICD9 519']",4715
"['ICD9 496', 'ICD9 519']",4758
"['ICD9 496', 'ICD9 519']",4843
"['ICD9 496', 'ICD9 519']",4846
"['ICD9 496', 'ICD9 519']",4884
"['ICD9 496', 'ICD9 519']",4927
"['ICD9 496', 'ICD9 519']",4928
