edge,protein
"['ICD9 569', 'ICD9 154']",34
"['ICD9 569', 'ICD9 154']",161
"['ICD9 569', 'ICD9 154']",166
"['ICD9 569', 'ICD9 154']",382
"['ICD9 569', 'ICD9 154']",387
"['ICD9 569', 'ICD9 154']",481
"['ICD9 569', 'ICD9 154']",523
"['ICD9 569', 'ICD9 154']",537
"['ICD9 569', 'ICD9 154']",617
"['ICD9 569', 'ICD9 154']",949
"['ICD9 569', 'ICD9 154']",1063
"['ICD9 569', 'ICD9 154']",1173
"['ICD9 569', 'ICD9 154']",1291
"['ICD9 569', 'ICD9 154']",1312
"['ICD9 569', 'ICD9 154']",1459
"['ICD9 569', 'ICD9 154']",1460
"['ICD9 569', 'ICD9 154']",1493
"['ICD9 569', 'ICD9 154']",1649
"['ICD9 569', 'ICD9 154']",1662
"['ICD9 569', 'ICD9 154']",1727
"['ICD9 569', 'ICD9 154']",1786
"['ICD9 569', 'ICD9 154']",1861
"['ICD9 569', 'ICD9 154']",2011
"['ICD9 569', 'ICD9 154']",2040
"['ICD9 569', 'ICD9 154']",2108
"['ICD9 569', 'ICD9 154']",2150
"['ICD9 569', 'ICD9 154']",2181
"['ICD9 569', 'ICD9 154']",2200
"['ICD9 569', 'ICD9 154']",2201
"['ICD9 569', 'ICD9 154']",2671
"['ICD9 569', 'ICD9 154']",2677
"['ICD9 569', 'ICD9 154']",2717
"['ICD9 569', 'ICD9 154']",2782
"['ICD9 569', 'ICD9 154']",2787
"['ICD9 569', 'ICD9 154']",2801
"['ICD9 569', 'ICD9 154']",2802
"['ICD9 569', 'ICD9 154']",2804
"['ICD9 569', 'ICD9 154']",2876
"['ICD9 569', 'ICD9 154']",2963
"['ICD9 569', 'ICD9 154']",3066
"['ICD9 569', 'ICD9 154']",3162
"['ICD9 569', 'ICD9 154']",3281
"['ICD9 569', 'ICD9 154']",3416
"['ICD9 569', 'ICD9 154']",3440
"['ICD9 569', 'ICD9 154']",3615
"['ICD9 569', 'ICD9 154']",3688
"['ICD9 569', 'ICD9 154']",4015
"['ICD9 569', 'ICD9 154']",4139
"['ICD9 569', 'ICD9 154']",4140
"['ICD9 569', 'ICD9 154']",4218
"['ICD9 569', 'ICD9 154']",4240
"['ICD9 569', 'ICD9 154']",4343
"['ICD9 569', 'ICD9 154']",4363
"['ICD9 569', 'ICD9 154']",4645
"['ICD9 569', 'ICD9 154']",4715
"['ICD9 569', 'ICD9 154']",4758
"['ICD9 569', 'ICD9 154']",4842
"['ICD9 569', 'ICD9 154']",4843
"['ICD9 569', 'ICD9 154']",4846
"['ICD9 569', 'ICD9 154']",4884
"['ICD9 569', 'ICD9 154']",4927
"['ICD9 569', 'ICD9 154']",4928
"['ICD9 569', 'ICD9 154']",5046
"['ICD9 569', 'ICD9 154']",5116
"['ICD9 569', 'ICD9 154']",5318
"['ICD9 569', 'ICD9 154']",5327
"['ICD9 569', 'ICD9 154']",5352
"['ICD9 569', 'ICD9 154']",5422
"['ICD9 569', 'ICD9 154']",5447
"['ICD9 569', 'ICD9 154']",5538
"['ICD9 569', 'ICD9 154']",5557
"['ICD9 569', 'ICD9 154']",5558
"['ICD9 569', 'ICD9 154']",5566
"['ICD9 569', 'ICD9 154']",5576
"['ICD9 569', 'ICD9 154']",5577
"['ICD9 569', 'ICD9 154']",5714
"['ICD9 569', 'ICD9 154']",5817
"['ICD9 569', 'ICD9 154']",5861
"['ICD9 569', 'ICD9 154']",5862
"['ICD9 569', 'ICD9 154']",5878
"['ICD9 569', 'ICD9 154']",5898
"['ICD9 569', 'ICD9 154']",5910
"['ICD9 569', 'ICD9 154']",5962
"['ICD9 569', 'ICD9 154']",5976
"['ICD9 569', 'ICD9 154']",6046
"['ICD9 569', 'ICD9 154']",6388
"['ICD9 569', 'ICD9 154']",6728
"['ICD9 569', 'ICD9 154']",6729
"['ICD9 569', 'ICD9 154']",6731
"['ICD9 569', 'ICD9 154']",6902
"['ICD9 569', 'ICD9 154']",6921
"['ICD9 569', 'ICD9 154']",6923
"['ICD9 569', 'ICD9 154']",6938
"['ICD9 569', 'ICD9 154']",7088
"['ICD9 569', 'ICD9 154']",7090
"['ICD9 569', 'ICD9 154']",7458
"['ICD9 569', 'ICD9 154']",7466
"['ICD9 569', 'ICD9 154']",7468
"['ICD9 569', 'ICD9 154']",7812
"['ICD9 569', 'ICD9 154']",7841
"['ICD9 569', 'ICD9 154']",7879
"['ICD9 569', 'ICD9 154']",7905
"['ICD9 569', 'ICD9 154']",7993
"['ICD9 569', 'ICD9 154']",8021
"['ICD9 569', 'ICD9 154']",8453
"['ICD9 569', 'ICD9 154']",8480
"['ICD9 569', 'ICD9 154']",8540
"['ICD9 569', 'ICD9 154']",8546
"['ICD9 569', 'ICD9 154']",8614
"['ICD9 569', 'ICD9 154']",8733
"['ICD9 569', 'ICD9 154']",8737
"['ICD9 569', 'ICD9 154']",8754
"['ICD9 569', 'ICD9 154']",8761
"['ICD9 569', 'ICD9 154']",8836
"['ICD9 569', 'ICD9 154']",8975
"['ICD9 569', 'ICD9 154']",9136
"['ICD9 569', 'ICD9 154']",9188
"['ICD9 569', 'ICD9 154']",9368
"['ICD9 569', 'ICD9 154']",9470
"['ICD9 569', 'ICD9 154']",9510
"['ICD9 569', 'ICD9 154']",9512
"['ICD9 569', 'ICD9 154']",9518
"['ICD9 569', 'ICD9 154']",9529
"['ICD9 569', 'ICD9 154']",9648
"['ICD9 569', 'ICD9 154']",9653
"['ICD9 569', 'ICD9 154']",9659
"['ICD9 569', 'ICD9 154']",9662
"['ICD9 569', 'ICD9 154']",9755
"['ICD9 569', 'ICD9 154']",9818
"['ICD9 569', 'ICD9 154']",9857
"['ICD9 569', 'ICD9 154']",9868
"['ICD9 569', 'ICD9 154']",9898
"['ICD9 569', 'ICD9 154']",9908
"['ICD9 569', 'ICD9 154']",9978
"['ICD9 569', 'ICD9 154']",10105
"['ICD9 569', 'ICD9 154']",10142
"['ICD9 569', 'ICD9 154']",10146
"['ICD9 569', 'ICD9 154']",10157
"['ICD9 569', 'ICD9 154']",10193
"['ICD9 569', 'ICD9 154']",10199
"['ICD9 569', 'ICD9 154']",10204
"['ICD9 569', 'ICD9 154']",10216
"['ICD9 569', 'ICD9 154']",10238
"['ICD9 569', 'ICD9 154']",10270
"['ICD9 569', 'ICD9 154']",10280
"['ICD9 569', 'ICD9 154']",10283
"['ICD9 569', 'ICD9 154']",10295
"['ICD9 569', 'ICD9 154']",10426
"['ICD9 569', 'ICD9 154']",10463
"['ICD9 569', 'ICD9 154']",10516
"['ICD9 569', 'ICD9 154']",10525
