edge,protein
"['ICD9 401', 'ICD9 198']",1401
"['ICD9 401', 'ICD9 198']",1459
"['ICD9 401', 'ICD9 198']",1460
"['ICD9 401', 'ICD9 198']",1490
"['ICD9 401', 'ICD9 198']",1535
"['ICD9 401', 'ICD9 198']",1536
"['ICD9 401', 'ICD9 198']",1543
"['ICD9 401', 'ICD9 198']",1544
"['ICD9 401', 'ICD9 198']",1577
"['ICD9 401', 'ICD9 198']",1636
"['ICD9 401', 'ICD9 198']",1662
"['ICD9 401', 'ICD9 198']",1727
"['ICD9 401', 'ICD9 198']",1786
"['ICD9 401', 'ICD9 198']",1813
"['ICD9 401', 'ICD9 198']",1847
"['ICD9 401', 'ICD9 198']",1861
"['ICD9 401', 'ICD9 198']",1889
"['ICD9 401', 'ICD9 198']",1906
"['ICD9 401', 'ICD9 198']",1908
"['ICD9 401', 'ICD9 198']",1909
"['ICD9 401', 'ICD9 198']",1910
"['ICD9 401', 'ICD9 198']",1956
"['ICD9 401', 'ICD9 198']",2006
"['ICD9 401', 'ICD9 198']",2011
"['ICD9 401', 'ICD9 198']",2040
"['ICD9 401', 'ICD9 198']",2052
"['ICD9 401', 'ICD9 198']",2056
"['ICD9 401', 'ICD9 198']",2108
"['ICD9 401', 'ICD9 198']",2113
"['ICD9 401', 'ICD9 198']",2150
"['ICD9 401', 'ICD9 198']",2160
"['ICD9 401', 'ICD9 198']",2161
"['ICD9 401', 'ICD9 198']",2181
"['ICD9 401', 'ICD9 198']",2200
"['ICD9 401', 'ICD9 198']",2201
"['ICD9 401', 'ICD9 198']",2321
"['ICD9 401', 'ICD9 198']",2335
"['ICD9 401', 'ICD9 198']",2353
"['ICD9 401', 'ICD9 198']",2475
"['ICD9 401', 'ICD9 198']",2641
"['ICD9 401', 'ICD9 198']",2642
"['ICD9 401', 'ICD9 198']",2643
"['ICD9 401', 'ICD9 198']",2645
"['ICD9 401', 'ICD9 198']",2646
"['ICD9 401', 'ICD9 198']",2671
"['ICD9 401', 'ICD9 198']",2677
"['ICD9 401', 'ICD9 198']",2697
"['ICD9 401', 'ICD9 198']",2701
"['ICD9 401', 'ICD9 198']",2702
"['ICD9 401', 'ICD9 198']",2717
"['ICD9 401', 'ICD9 198']",2729
"['ICD9 401', 'ICD9 198']",2740
"['ICD9 401', 'ICD9 198']",2778
"['ICD9 401', 'ICD9 198']",2782
"['ICD9 401', 'ICD9 198']",2784
"['ICD9 401', 'ICD9 198']",2787
"['ICD9 401', 'ICD9 198']",2796
"['ICD9 401', 'ICD9 198']",2801
"['ICD9 401', 'ICD9 198']",2802
"['ICD9 401', 'ICD9 198']",2804
"['ICD9 401', 'ICD9 198']",2811
"['ICD9 401', 'ICD9 198']",2813
"['ICD9 401', 'ICD9 198']",2820
"['ICD9 401', 'ICD9 198']",2876
"['ICD9 401', 'ICD9 198']",2888
"['ICD9 401', 'ICD9 198']",2908
"['ICD9 401', 'ICD9 198']",2920
"['ICD9 401', 'ICD9 198']",2932
"['ICD9 401', 'ICD9 198']",2944
"['ICD9 401', 'ICD9 198']",2950
"['ICD9 401', 'ICD9 198']",2952
"['ICD9 401', 'ICD9 198']",2953
"['ICD9 401', 'ICD9 198']",2963
"['ICD9 401', 'ICD9 198']",2982
"['ICD9 401', 'ICD9 198']",3039
"['ICD9 401', 'ICD9 198']",3066
"['ICD9 401', 'ICD9 198']",3075
"['ICD9 401', 'ICD9 198']",3087
"['ICD9 401', 'ICD9 198']",3091
"['ICD9 401', 'ICD9 198']",3098
"['ICD9 401', 'ICD9 198']",3127
"['ICD9 401', 'ICD9 198']",3159
"['ICD9 401', 'ICD9 198']",3162
"['ICD9 401', 'ICD9 198']",3172
"['ICD9 401', 'ICD9 198']",3240
"['ICD9 401', 'ICD9 198']",3263
"['ICD9 401', 'ICD9 198']",3281
"['ICD9 401', 'ICD9 198']",3290
"['ICD9 401', 'ICD9 198']",3291
"['ICD9 401', 'ICD9 198']",3357
"['ICD9 401', 'ICD9 198']",3375
"['ICD9 401', 'ICD9 198']",3383
"['ICD9 401', 'ICD9 198']",3397
"['ICD9 401', 'ICD9 198']",3416
"['ICD9 401', 'ICD9 198']",3426
"['ICD9 401', 'ICD9 198']",3479
"['ICD9 401', 'ICD9 198']",3551
"['ICD9 401', 'ICD9 198']",3553
"['ICD9 401', 'ICD9 198']",3569
"['ICD9 401', 'ICD9 198']",3579
"['ICD9 401', 'ICD9 198']",3597
"['ICD9 401', 'ICD9 198']",3615
"['ICD9 401', 'ICD9 198']",3624
"['ICD9 401', 'ICD9 198']",3630
"['ICD9 401', 'ICD9 198']",3636
"['ICD9 401', 'ICD9 198']",3643
"['ICD9 401', 'ICD9 198']",3651
"['ICD9 401', 'ICD9 198']",3667
"['ICD9 401', 'ICD9 198']",3672
"['ICD9 401', 'ICD9 198']",3688
"['ICD9 401', 'ICD9 198']",3725
"['ICD9 401', 'ICD9 198']",3758
"['ICD9 401', 'ICD9 198']",3767
"['ICD9 401', 'ICD9 198']",3779
"['ICD9 401', 'ICD9 198']",3784
"['ICD9 401', 'ICD9 198']",3816
"['ICD9 401', 'ICD9 198']",3827
"['ICD9 401', 'ICD9 198']",3952
"['ICD9 401', 'ICD9 198']",3953
"['ICD9 401', 'ICD9 198']",3972
"['ICD9 401', 'ICD9 198']",3990
"['ICD9 401', 'ICD9 198']",4015
"['ICD9 401', 'ICD9 198']",4023
"['ICD9 401', 'ICD9 198']",4057
"['ICD9 401', 'ICD9 198']",4090
"['ICD9 401', 'ICD9 198']",4139
"['ICD9 401', 'ICD9 198']",4140
"['ICD9 401', 'ICD9 198']",4143
"['ICD9 401', 'ICD9 198']",4158
"['ICD9 401', 'ICD9 198']",4179
"['ICD9 401', 'ICD9 198']",4190
"['ICD9 401', 'ICD9 198']",4218
"['ICD9 401', 'ICD9 198']",4240
"['ICD9 401', 'ICD9 198']",4306
"['ICD9 401', 'ICD9 198']",4313
"['ICD9 401', 'ICD9 198']",4318
"['ICD9 401', 'ICD9 198']",4343
"['ICD9 401', 'ICD9 198']",4363
"['ICD9 401', 'ICD9 198']",4544
"['ICD9 401', 'ICD9 198']",4615
"['ICD9 401', 'ICD9 198']",4715
"['ICD9 401', 'ICD9 198']",4758
"['ICD9 401', 'ICD9 198']",4760
"['ICD9 401', 'ICD9 198']",4773
"['ICD9 401', 'ICD9 198']",4790
"['ICD9 401', 'ICD9 198']",4825
"['ICD9 401', 'ICD9 198']",4843
"['ICD9 401', 'ICD9 198']",4846
"['ICD9 401', 'ICD9 198']",4853
"['ICD9 401', 'ICD9 198']",4878
"['ICD9 401', 'ICD9 198']",4879
"['ICD9 401', 'ICD9 198']",4881
"['ICD9 401', 'ICD9 198']",4884
"['ICD9 401', 'ICD9 198']",4927
"['ICD9 401', 'ICD9 198']",4928
"['ICD9 401', 'ICD9 198']",4968
"['ICD9 401', 'ICD9 198']",4973
"['ICD9 401', 'ICD9 198']",5020
"['ICD9 401', 'ICD9 198']",5046
"['ICD9 401', 'ICD9 198']",5054
"['ICD9 401', 'ICD9 198']",5066
"['ICD9 401', 'ICD9 198']",5078
"['ICD9 401', 'ICD9 198']",5080
"['ICD9 401', 'ICD9 198']",5116
"['ICD9 401', 'ICD9 198']",5126
"['ICD9 401', 'ICD9 198']",5167
"['ICD9 401', 'ICD9 198']",5184
"['ICD9 401', 'ICD9 198']",5318
"['ICD9 401', 'ICD9 198']",5327
"['ICD9 401', 'ICD9 198']",5340
"['ICD9 401', 'ICD9 198']",5352
"['ICD9 401', 'ICD9 198']",5422
"['ICD9 401', 'ICD9 198']",5443
"['ICD9 401', 'ICD9 198']",5447
"['ICD9 401', 'ICD9 198']",5465
"['ICD9 401', 'ICD9 198']",5468
"['ICD9 401', 'ICD9 198']",5473
"['ICD9 401', 'ICD9 198']",5506
"['ICD9 401', 'ICD9 198']",5538
"['ICD9 401', 'ICD9 198']",5557
"['ICD9 401', 'ICD9 198']",5558
"['ICD9 401', 'ICD9 198']",5566
"['ICD9 401', 'ICD9 198']",5573
"['ICD9 401', 'ICD9 198']",5576
"['ICD9 401', 'ICD9 198']",5577
"['ICD9 401', 'ICD9 198']",5579
"['ICD9 401', 'ICD9 198']",5580
"['ICD9 401', 'ICD9 198']",5624
"['ICD9 401', 'ICD9 198']",5629
"['ICD9 401', 'ICD9 198']",5714
"['ICD9 401', 'ICD9 198']",5728
"['ICD9 401', 'ICD9 198']",5740
"['ICD9 401', 'ICD9 198']",5741
"['ICD9 401', 'ICD9 198']",5743
"['ICD9 401', 'ICD9 198']",5770
"['ICD9 401', 'ICD9 198']",5817
"['ICD9 401', 'ICD9 198']",5861
"['ICD9 401', 'ICD9 198']",5862
"['ICD9 401', 'ICD9 198']",5878
"['ICD9 401', 'ICD9 198']",5891
"['ICD9 401', 'ICD9 198']",5898
"['ICD9 401', 'ICD9 198']",5910
"['ICD9 401', 'ICD9 198']",5962
"['ICD9 401', 'ICD9 198']",5970
"['ICD9 401', 'ICD9 198']",5972
"['ICD9 401', 'ICD9 198']",5976
"['ICD9 401', 'ICD9 198']",5997
"['ICD9 401', 'ICD9 198']",6046
"['ICD9 401', 'ICD9 198']",6049
"['ICD9 401', 'ICD9 198']",6198
"['ICD9 401', 'ICD9 198']",6277
"['ICD9 401', 'ICD9 198']",6337
"['ICD9 401', 'ICD9 198']",6338
"['ICD9 401', 'ICD9 198']",6340
"['ICD9 401', 'ICD9 198']",6344
"['ICD9 401', 'ICD9 198']",6347
"['ICD9 401', 'ICD9 198']",6388
"['ICD9 401', 'ICD9 198']",6403
"['ICD9 401', 'ICD9 198']",6424
"['ICD9 401', 'ICD9 198']",6462
"['ICD9 401', 'ICD9 198']",6480
"['ICD9 401', 'ICD9 198']",6506
"['ICD9 401', 'ICD9 198']",6513
"['ICD9 401', 'ICD9 198']",6514
"['ICD9 401', 'ICD9 198']",6517
"['ICD9 401', 'ICD9 198']",6530
"['ICD9 401', 'ICD9 198']",6558
"['ICD9 401', 'ICD9 198']",6559
"['ICD9 401', 'ICD9 198']",6581
"['ICD9 401', 'ICD9 198']",6616
"['ICD9 401', 'ICD9 198']",6647
"['ICD9 401', 'ICD9 198']",6648
"['ICD9 401', 'ICD9 198']",6649
"['ICD9 401', 'ICD9 198']",6728
"['ICD9 401', 'ICD9 198']",6729
"['ICD9 401', 'ICD9 198']",6731
"['ICD9 401', 'ICD9 198']",6786
"['ICD9 401', 'ICD9 198']",6794
"['ICD9 401', 'ICD9 198']",6833
"['ICD9 401', 'ICD9 198']",6869
"['ICD9 401', 'ICD9 198']",6902
"['ICD9 401', 'ICD9 198']",6921
"['ICD9 401', 'ICD9 198']",6923
"['ICD9 401', 'ICD9 198']",6927
"['ICD9 401', 'ICD9 198']",6928
"['ICD9 401', 'ICD9 198']",6934
"['ICD9 401', 'ICD9 198']",6938
"['ICD9 401', 'ICD9 198']",7040
"['ICD9 401', 'ICD9 198']",7052
"['ICD9 401', 'ICD9 198']",7054
"['ICD9 401', 'ICD9 198']",7076
"['ICD9 401', 'ICD9 198']",7088
"['ICD9 401', 'ICD9 198']",7090
"['ICD9 401', 'ICD9 198']",7099
"['ICD9 401', 'ICD9 198']",7124
"['ICD9 401', 'ICD9 198']",7132
"['ICD9 401', 'ICD9 198']",7133
"['ICD9 401', 'ICD9 198']",7157
"['ICD9 401', 'ICD9 198']",7168
"['ICD9 401', 'ICD9 198']",7200
"['ICD9 401', 'ICD9 198']",7222
"['ICD9 401', 'ICD9 198']",7224
"['ICD9 401', 'ICD9 198']",7325
"['ICD9 401', 'ICD9 198']",7349
"['ICD9 401', 'ICD9 198']",7351
"['ICD9 401', 'ICD9 198']",7369
"['ICD9 401', 'ICD9 198']",7412
"['ICD9 401', 'ICD9 198']",7421
"['ICD9 401', 'ICD9 198']",7450
"['ICD9 401', 'ICD9 198']",7458
"['ICD9 401', 'ICD9 198']",7466
"['ICD9 401', 'ICD9 198']",7468
"['ICD9 401', 'ICD9 198']",7812
"['ICD9 401', 'ICD9 198']",7841
"['ICD9 401', 'ICD9 198']",7879
"['ICD9 401', 'ICD9 198']",7905
"['ICD9 401', 'ICD9 198']",7993
"['ICD9 401', 'ICD9 198']",8021
"['ICD9 401', 'ICD9 198']",8453
"['ICD9 401', 'ICD9 198']",8480
"['ICD9 401', 'ICD9 198']",8490
"['ICD9 401', 'ICD9 198']",8527
"['ICD9 401', 'ICD9 198']",8540
"['ICD9 401', 'ICD9 198']",8546
"['ICD9 401', 'ICD9 198']",8614
"['ICD9 401', 'ICD9 198']",8639
"['ICD9 401', 'ICD9 198']",8660
"['ICD9 401', 'ICD9 198']",8733
"['ICD9 401', 'ICD9 198']",8737
"['ICD9 401', 'ICD9 198']",8754
"['ICD9 401', 'ICD9 198']",8761
"['ICD9 401', 'ICD9 198']",8836
"['ICD9 401', 'ICD9 198']",8870
"['ICD9 401', 'ICD9 198']",8975
"['ICD9 401', 'ICD9 198']",9136
"['ICD9 401', 'ICD9 198']",9188
"['ICD9 401', 'ICD9 198']",9351
"['ICD9 401', 'ICD9 198']",9365
"['ICD9 401', 'ICD9 198']",9368
"['ICD9 401', 'ICD9 198']",9370
"['ICD9 401', 'ICD9 198']",9445
"['ICD9 401', 'ICD9 198']",9470
"['ICD9 401', 'ICD9 198']",9479
"['ICD9 401', 'ICD9 198']",9510
"['ICD9 401', 'ICD9 198']",9512
"['ICD9 401', 'ICD9 198']",9518
"['ICD9 401', 'ICD9 198']",9529
"['ICD9 401', 'ICD9 198']",9559
"['ICD9 401', 'ICD9 198']",9648
"['ICD9 401', 'ICD9 198']",9653
"['ICD9 401', 'ICD9 198']",9659
"['ICD9 401', 'ICD9 198']",9662
"['ICD9 401', 'ICD9 198']",9755
"['ICD9 401', 'ICD9 198']",9818
"['ICD9 401', 'ICD9 198']",9857
"['ICD9 401', 'ICD9 198']",9861
"['ICD9 401', 'ICD9 198']",9868
"['ICD9 401', 'ICD9 198']",9898
"['ICD9 401', 'ICD9 198']",9908
"['ICD9 401', 'ICD9 198']",9943
"['ICD9 401', 'ICD9 198']",9978
"['ICD9 401', 'ICD9 198']",10018
"['ICD9 401', 'ICD9 198']",10052
"['ICD9 401', 'ICD9 198']",10142
"['ICD9 401', 'ICD9 198']",10146
"['ICD9 401', 'ICD9 198']",10157
"['ICD9 401', 'ICD9 198']",10193
"['ICD9 401', 'ICD9 198']",10199
"['ICD9 401', 'ICD9 198']",10204
"['ICD9 401', 'ICD9 198']",10238
"['ICD9 401', 'ICD9 198']",10239
"['ICD9 401', 'ICD9 198']",10270
"['ICD9 401', 'ICD9 198']",10280
"['ICD9 401', 'ICD9 198']",10283
"['ICD9 401', 'ICD9 198']",10295
"['ICD9 401', 'ICD9 198']",10296
"['ICD9 401', 'ICD9 198']",10363
"['ICD9 401', 'ICD9 198']",10426
"['ICD9 401', 'ICD9 198']",10451
"['ICD9 401', 'ICD9 198']",10463
"['ICD9 401', 'ICD9 198']",10516
"['ICD9 401', 'ICD9 198']",10525
"['ICD9 401', 'ICD9 198']",10531
"['ICD9 401', 'ICD9 198']",10569
"['ICD9 401', 'ICD9 198']",10577
"['ICD9 401', 'ICD9 198']",10632
"['ICD9 401', 'ICD9 198']",10644
"['ICD9 401', 'ICD9 198']",10699
"['ICD9 401', 'ICD9 198']",10844
"['ICD9 401', 'ICD9 198']",10890
"['ICD9 401', 'ICD9 198']",10891
"['ICD9 401', 'ICD9 198']",10897
"['ICD9 401', 'ICD9 198']",10928
"['ICD9 401', 'ICD9 198']",10956
"['ICD9 401', 'ICD9 198']",10960
"['ICD9 401', 'ICD9 198']",11001
"['ICD9 401', 'ICD9 198']",11064
"['ICD9 401', 'ICD9 198']",11101
"['ICD9 401', 'ICD9 198']",11113
"['ICD9 401', 'ICD9 198']",11116
"['ICD9 401', 'ICD9 198']",11132
"['ICD9 401', 'ICD9 198']",11190
"['ICD9 401', 'ICD9 198']",11255
"['ICD9 401', 'ICD9 198']",11340
"['ICD9 401', 'ICD9 198']",22808
"['ICD9 401', 'ICD9 198']",22866
"['ICD9 401', 'ICD9 198']",22931
"['ICD9 401', 'ICD9 198']",22937
"['ICD9 401', 'ICD9 198']",22981
"['ICD9 401', 'ICD9 198']",23065
"['ICD9 401', 'ICD9 198']",23071
"['ICD9 401', 'ICD9 198']",23077
"['ICD9 401', 'ICD9 198']",23085
"['ICD9 401', 'ICD9 198']",23107
"['ICD9 401', 'ICD9 198']",23111
"['ICD9 401', 'ICD9 198']",23155
"['ICD9 401', 'ICD9 198']",23177
"['ICD9 401', 'ICD9 198']",23185
"['ICD9 401', 'ICD9 198']",23195
"['ICD9 401', 'ICD9 198']",23203
"['ICD9 401', 'ICD9 198']",23225
"['ICD9 401', 'ICD9 198']",23307
"['ICD9 401', 'ICD9 198']",23325
"['ICD9 401', 'ICD9 198']",23327
"['ICD9 401', 'ICD9 198']",23333
"['ICD9 401', 'ICD9 198']",23338
"['ICD9 401', 'ICD9 198']",23339
"['ICD9 401', 'ICD9 198']",23367
"['ICD9 401', 'ICD9 198']",23404
"['ICD9 401', 'ICD9 198']",23408
"['ICD9 401', 'ICD9 198']",23411
"['ICD9 401', 'ICD9 198']",23476
"['ICD9 401', 'ICD9 198']",23509
"['ICD9 401', 'ICD9 198']",23526
"['ICD9 401', 'ICD9 198']",23564
"['ICD9 401', 'ICD9 198']",23636
"['ICD9 401', 'ICD9 198']",23646
"['ICD9 401', 'ICD9 198']",23649
"['ICD9 401', 'ICD9 198']",23765
"['ICD9 401', 'ICD9 198']",23787
"['ICD9 401', 'ICD9 198']",24149
"['ICD9 401', 'ICD9 198']",25777
"['ICD9 401', 'ICD9 198']",25831
"['ICD9 401', 'ICD9 198']",25873
"['ICD9 401', 'ICD9 198']",25921
"['ICD9 401', 'ICD9 198']",25940
"['ICD9 401', 'ICD9 198']",25980
"['ICD9 401', 'ICD9 198']",25983
"['ICD9 401', 'ICD9 198']",26053
"['ICD9 401', 'ICD9 198']",26058
"['ICD9 401', 'ICD9 198']",26092
"['ICD9 401', 'ICD9 198']",26122
"['ICD9 401', 'ICD9 198']",26291
"['ICD9 401', 'ICD9 198']",26355
"['ICD9 401', 'ICD9 198']",26515
"['ICD9 401', 'ICD9 198']",26519
"['ICD9 401', 'ICD9 198']",26520
"['ICD9 401', 'ICD9 198']",26521
"['ICD9 401', 'ICD9 198']",26574
"['ICD9 401', 'ICD9 198']",26986
"['ICD9 401', 'ICD9 198']",26993
"['ICD9 401', 'ICD9 198']",27020
"['ICD9 401', 'ICD9 198']",27069
"['ICD9 401', 'ICD9 198']",27243
"['ICD9 401', 'ICD9 198']",27248
"['ICD9 401', 'ICD9 198']",27346
"['ICD9 401', 'ICD9 198']",27347
"['ICD9 401', 'ICD9 198']",27430
"['ICD9 401', 'ICD9 198']",28969
"['ICD9 401', 'ICD9 198']",28976
"['ICD9 401', 'ICD9 198']",29066
"['ICD9 401', 'ICD9 198']",29110
"['ICD9 401', 'ICD9 198']",29880
"['ICD9 401', 'ICD9 198']",30968
"['ICD9 401', 'ICD9 198']",50507
"['ICD9 401', 'ICD9 198']",50632
"['ICD9 401', 'ICD9 198']",50999
"['ICD9 401', 'ICD9 198']",51010
"['ICD9 401', 'ICD9 198']",51083
"['ICD9 401', 'ICD9 198']",51091
"['ICD9 401', 'ICD9 198']",51097
"['ICD9 401', 'ICD9 198']",51103
"['ICD9 401', 'ICD9 198']",51116
"['ICD9 401', 'ICD9 198']",51125
"['ICD9 401', 'ICD9 198']",51199
"['ICD9 401', 'ICD9 198']",51248
"['ICD9 401', 'ICD9 198']",51295
"['ICD9 401', 'ICD9 198']",51361
"['ICD9 401', 'ICD9 198']",51439
"['ICD9 401', 'ICD9 198']",51530
"['ICD9 401', 'ICD9 198']",51552
"['ICD9 401', 'ICD9 198']",51574
"['ICD9 401', 'ICD9 198']",51611
"['ICD9 401', 'ICD9 198']",51661
"['ICD9 401', 'ICD9 198']",51752
"['ICD9 401', 'ICD9 198']",53371
"['ICD9 401', 'ICD9 198']",53938
"['ICD9 401', 'ICD9 198']",54477
"['ICD9 401', 'ICD9 198']",54480
"['ICD9 401', 'ICD9 198']",54602
"['ICD9 401', 'ICD9 198']",54850
"['ICD9 401', 'ICD9 198']",54901
"['ICD9 401', 'ICD9 198']",55027
"['ICD9 401', 'ICD9 198']",55116
"['ICD9 401', 'ICD9 198']",55131
"['ICD9 401', 'ICD9 198']",55206
"['ICD9 401', 'ICD9 198']",55285
"['ICD9 401', 'ICD9 198']",55600
"['ICD9 401', 'ICD9 198']",55621
"['ICD9 401', 'ICD9 198']",55676
"['ICD9 401', 'ICD9 198']",55700
"['ICD9 401', 'ICD9 198']",55711
"['ICD9 401', 'ICD9 198']",55735
"['ICD9 401', 'ICD9 198']",55755
"['ICD9 401', 'ICD9 198']",55757
"['ICD9 401', 'ICD9 198']",55768
"['ICD9 401', 'ICD9 198']",55823
"['ICD9 401', 'ICD9 198']",55829
"['ICD9 401', 'ICD9 198']",55833
"['ICD9 401', 'ICD9 198']",56257
"['ICD9 401', 'ICD9 198']",56605
"['ICD9 401', 'ICD9 198']",56729
"['ICD9 401', 'ICD9 198']",56850
"['ICD9 401', 'ICD9 198']",56915
"['ICD9 401', 'ICD9 198']",56999
"['ICD9 401', 'ICD9 198']",57106
"['ICD9 401', 'ICD9 198']",57142
"['ICD9 401', 'ICD9 198']",57153
"['ICD9 401', 'ICD9 198']",57222
"['ICD9 401', 'ICD9 198']",57534
"['ICD9 401', 'ICD9 198']",58155
"['ICD9 401', 'ICD9 198']",59272
"['ICD9 401', 'ICD9 198']",59338
"['ICD9 401', 'ICD9 198']",60493
"['ICD9 401', 'ICD9 198']",60681
"['ICD9 401', 'ICD9 198']",60685
"['ICD9 401', 'ICD9 198']",63892
"['ICD9 401', 'ICD9 198']",64093
"['ICD9 401', 'ICD9 198']",64374
"['ICD9 401', 'ICD9 198']",64432
"['ICD9 401', 'ICD9 198']",64689
"['ICD9 401', 'ICD9 198']",64757
"['ICD9 401', 'ICD9 198']",64784
"['ICD9 401', 'ICD9 198']",64969
"['ICD9 401', 'ICD9 198']",65125
"['ICD9 401', 'ICD9 198']",65266
"['ICD9 401', 'ICD9 198']",79053
"['ICD9 401', 'ICD9 198']",79068
"['ICD9 401', 'ICD9 198']",79070
"['ICD9 401', 'ICD9 198']",79077
"['ICD9 401', 'ICD9 198']",79078
"['ICD9 401', 'ICD9 198']",79080
"['ICD9 401', 'ICD9 198']",79178
"['ICD9 401', 'ICD9 198']",79443
"['ICD9 401', 'ICD9 198']",79571
"['ICD9 401', 'ICD9 198']",79572
"['ICD9 401', 'ICD9 198']",79586
"['ICD9 401', 'ICD9 198']",79666
"['ICD9 401', 'ICD9 198']",79671
"['ICD9 401', 'ICD9 198']",79699
"['ICD9 401', 'ICD9 198']",79709
"['ICD9 401', 'ICD9 198']",79731
"['ICD9 401', 'ICD9 198']",79745
"['ICD9 401', 'ICD9 198']",79753
"['ICD9 401', 'ICD9 198']",79877
"['ICD9 401', 'ICD9 198']",79934
"['ICD9 401', 'ICD9 198']",79954
"['ICD9 401', 'ICD9 198']",79956
"['ICD9 401', 'ICD9 198']",80020
"['ICD9 401', 'ICD9 198']",80142
"['ICD9 401', 'ICD9 198']",80212
"['ICD9 401', 'ICD9 198']",80213
"['ICD9 401', 'ICD9 198']",80222
"['ICD9 401', 'ICD9 198']",80267
"['ICD9 401', 'ICD9 198']",80273
"['ICD9 401', 'ICD9 198']",80777
"['ICD9 401', 'ICD9 198']",80790
"['ICD9 401', 'ICD9 198']",83729
"['ICD9 401', 'ICD9 198']",83795
"['ICD9 401', 'ICD9 198']",83986
"['ICD9 401', 'ICD9 198']",84196
"['ICD9 401', 'ICD9 198']",84720
"['ICD9 401', 'ICD9 198']",84726
"['ICD9 401', 'ICD9 198']",84858
"['ICD9 401', 'ICD9 198']",84876
"['ICD9 401', 'ICD9 198']",89874
"['ICD9 401', 'ICD9 198']",90161
"['ICD9 401', 'ICD9 198']",90580
"['ICD9 401', 'ICD9 198']",91754
"['ICD9 401', 'ICD9 198']",91942
"['ICD9 401', 'ICD9 198']",92105
"['ICD9 401', 'ICD9 198']",92840
"['ICD9 401', 'ICD9 198']",94005
"['ICD9 401', 'ICD9 198']",113174
"['ICD9 401', 'ICD9 198']",113835
"['ICD9 401', 'ICD9 198']",116150
"['ICD9 401', 'ICD9 198']",124245
"['ICD9 401', 'ICD9 198']",126789
"['ICD9 401', 'ICD9 198']",129787
"['ICD9 401', 'ICD9 198']",131118
"['ICD9 401', 'ICD9 198']",132332
"['ICD9 401', 'ICD9 198']",143888
"['ICD9 401', 'ICD9 198']",145282
"['ICD9 401', 'ICD9 198']",145741
"['ICD9 401', 'ICD9 198']",148867
"['ICD9 401', 'ICD9 198']",151188
"['ICD9 401', 'ICD9 198']",152789
"['ICD9 401', 'ICD9 198']",159195
