edge,protein
"['ICD9 366', 'ICD9 197']",34
"['ICD9 366', 'ICD9 197']",161
"['ICD9 366', 'ICD9 197']",166
"['ICD9 366', 'ICD9 197']",218
"['ICD9 366', 'ICD9 197']",231
"['ICD9 366', 'ICD9 197']",382
"['ICD9 366', 'ICD9 197']",387
"['ICD9 366', 'ICD9 197']",472
"['ICD9 366', 'ICD9 197']",481
"['ICD9 366', 'ICD9 197']",490
"['ICD9 366', 'ICD9 197']",523
"['ICD9 366', 'ICD9 197']",537
"['ICD9 366', 'ICD9 197']",617
"['ICD9 366', 'ICD9 197']",631
"['ICD9 366', 'ICD9 197']",949
"['ICD9 366', 'ICD9 197']",1063
"['ICD9 366', 'ICD9 197']",1173
"['ICD9 366', 'ICD9 197']",1280
"['ICD9 366', 'ICD9 197']",1291
"['ICD9 366', 'ICD9 197']",1312
"['ICD9 366', 'ICD9 197']",1409
"['ICD9 366', 'ICD9 197']",1410
"['ICD9 366', 'ICD9 197']",1411
"['ICD9 366', 'ICD9 197']",1412
"['ICD9 366', 'ICD9 197']",1414
"['ICD9 366', 'ICD9 197']",1415
"['ICD9 366', 'ICD9 197']",1417
"['ICD9 366', 'ICD9 197']",1420
"['ICD9 366', 'ICD9 197']",1421
"['ICD9 366', 'ICD9 197']",1427
"['ICD9 366', 'ICD9 197']",1459
"['ICD9 366', 'ICD9 197']",1460
"['ICD9 366', 'ICD9 197']",1662
"['ICD9 366', 'ICD9 197']",1717
"['ICD9 366', 'ICD9 197']",1727
"['ICD9 366', 'ICD9 197']",1786
"['ICD9 366', 'ICD9 197']",1861
"['ICD9 366', 'ICD9 197']",1969
"['ICD9 366', 'ICD9 197']",2011
"['ICD9 366', 'ICD9 197']",2040
"['ICD9 366', 'ICD9 197']",2074
"['ICD9 366', 'ICD9 197']",2108
"['ICD9 366', 'ICD9 197']",2150
"['ICD9 366', 'ICD9 197']",2181
"['ICD9 366', 'ICD9 197']",2200
"['ICD9 366', 'ICD9 197']",2201
"['ICD9 366', 'ICD9 197']",2584
"['ICD9 366', 'ICD9 197']",2592
"['ICD9 366', 'ICD9 197']",2671
"['ICD9 366', 'ICD9 197']",2677
"['ICD9 366', 'ICD9 197']",2700
"['ICD9 366', 'ICD9 197']",2703
"['ICD9 366', 'ICD9 197']",2717
"['ICD9 366', 'ICD9 197']",2782
"['ICD9 366', 'ICD9 197']",2787
"['ICD9 366', 'ICD9 197']",2801
"['ICD9 366', 'ICD9 197']",2802
"['ICD9 366', 'ICD9 197']",2804
"['ICD9 366', 'ICD9 197']",2876
"['ICD9 366', 'ICD9 197']",2963
"['ICD9 366', 'ICD9 197']",3066
"['ICD9 366', 'ICD9 197']",3162
"['ICD9 366', 'ICD9 197']",3281
"['ICD9 366', 'ICD9 197']",3299
"['ICD9 366', 'ICD9 197']",3416
"['ICD9 366', 'ICD9 197']",3615
"['ICD9 366', 'ICD9 197']",3688
"['ICD9 366', 'ICD9 197']",3982
"['ICD9 366', 'ICD9 197']",4015
"['ICD9 366', 'ICD9 197']",4094
"['ICD9 366', 'ICD9 197']",4139
"['ICD9 366', 'ICD9 197']",4140
"['ICD9 366', 'ICD9 197']",4218
"['ICD9 366', 'ICD9 197']",4240
"['ICD9 366', 'ICD9 197']",4284
"['ICD9 366', 'ICD9 197']",4343
"['ICD9 366', 'ICD9 197']",4363
