edge,protein
"['ICD9 401', 'ICD9 719']",1356
"['ICD9 401', 'ICD9 719']",1374
"['ICD9 401', 'ICD9 719']",1395
"['ICD9 401', 'ICD9 719']",1401
"['ICD9 401', 'ICD9 719']",1459
"['ICD9 401', 'ICD9 719']",1460
"['ICD9 401', 'ICD9 719']",1490
"['ICD9 401', 'ICD9 719']",1535
"['ICD9 401', 'ICD9 719']",1536
"['ICD9 401', 'ICD9 719']",1543
"['ICD9 401', 'ICD9 719']",1544
"['ICD9 401', 'ICD9 719']",1577
"['ICD9 401', 'ICD9 719']",1636
"['ICD9 401', 'ICD9 719']",1662
"['ICD9 401', 'ICD9 719']",1727
"['ICD9 401', 'ICD9 719']",1786
"['ICD9 401', 'ICD9 719']",1813
"['ICD9 401', 'ICD9 719']",1847
"['ICD9 401', 'ICD9 719']",1861
"['ICD9 401', 'ICD9 719']",1889
"['ICD9 401', 'ICD9 719']",1906
"['ICD9 401', 'ICD9 719']",1908
"['ICD9 401', 'ICD9 719']",1909
"['ICD9 401', 'ICD9 719']",1910
"['ICD9 401', 'ICD9 719']",1956
"['ICD9 401', 'ICD9 719']",2006
"['ICD9 401', 'ICD9 719']",2011
"['ICD9 401', 'ICD9 719']",2040
"['ICD9 401', 'ICD9 719']",2052
"['ICD9 401', 'ICD9 719']",2056
"['ICD9 401', 'ICD9 719']",2108
"['ICD9 401', 'ICD9 719']",2113
"['ICD9 401', 'ICD9 719']",2150
"['ICD9 401', 'ICD9 719']",2160
"['ICD9 401', 'ICD9 719']",2161
"['ICD9 401', 'ICD9 719']",2181
"['ICD9 401', 'ICD9 719']",2200
"['ICD9 401', 'ICD9 719']",2201
"['ICD9 401', 'ICD9 719']",2321
"['ICD9 401', 'ICD9 719']",2335
"['ICD9 401', 'ICD9 719']",2353
"['ICD9 401', 'ICD9 719']",2475
"['ICD9 401', 'ICD9 719']",2641
"['ICD9 401', 'ICD9 719']",2642
"['ICD9 401', 'ICD9 719']",2643
"['ICD9 401', 'ICD9 719']",2645
"['ICD9 401', 'ICD9 719']",2646
"['ICD9 401', 'ICD9 719']",2671
"['ICD9 401', 'ICD9 719']",2677
"['ICD9 401', 'ICD9 719']",2697
"['ICD9 401', 'ICD9 719']",2701
"['ICD9 401', 'ICD9 719']",2702
"['ICD9 401', 'ICD9 719']",2717
"['ICD9 401', 'ICD9 719']",2729
"['ICD9 401', 'ICD9 719']",2740
"['ICD9 401', 'ICD9 719']",2778
"['ICD9 401', 'ICD9 719']",2782
"['ICD9 401', 'ICD9 719']",2784
"['ICD9 401', 'ICD9 719']",2787
"['ICD9 401', 'ICD9 719']",2796
"['ICD9 401', 'ICD9 719']",2801
"['ICD9 401', 'ICD9 719']",2802
"['ICD9 401', 'ICD9 719']",2804
"['ICD9 401', 'ICD9 719']",2811
"['ICD9 401', 'ICD9 719']",2813
"['ICD9 401', 'ICD9 719']",2820
"['ICD9 401', 'ICD9 719']",2876
"['ICD9 401', 'ICD9 719']",2888
"['ICD9 401', 'ICD9 719']",2908
"['ICD9 401', 'ICD9 719']",2920
"['ICD9 401', 'ICD9 719']",2932
"['ICD9 401', 'ICD9 719']",2944
"['ICD9 401', 'ICD9 719']",2950
"['ICD9 401', 'ICD9 719']",2952
"['ICD9 401', 'ICD9 719']",2953
"['ICD9 401', 'ICD9 719']",2963
"['ICD9 401', 'ICD9 719']",2982
"['ICD9 401', 'ICD9 719']",3039
"['ICD9 401', 'ICD9 719']",3066
"['ICD9 401', 'ICD9 719']",3075
"['ICD9 401', 'ICD9 719']",3087
"['ICD9 401', 'ICD9 719']",3091
"['ICD9 401', 'ICD9 719']",3098
"['ICD9 401', 'ICD9 719']",3127
"['ICD9 401', 'ICD9 719']",3159
"['ICD9 401', 'ICD9 719']",3162
"['ICD9 401', 'ICD9 719']",3172
"['ICD9 401', 'ICD9 719']",3240
"['ICD9 401', 'ICD9 719']",3263
"['ICD9 401', 'ICD9 719']",3281
"['ICD9 401', 'ICD9 719']",3290
"['ICD9 401', 'ICD9 719']",3291
"['ICD9 401', 'ICD9 719']",3357
"['ICD9 401', 'ICD9 719']",3375
"['ICD9 401', 'ICD9 719']",3383
"['ICD9 401', 'ICD9 719']",3397
"['ICD9 401', 'ICD9 719']",3416
"['ICD9 401', 'ICD9 719']",3426
"['ICD9 401', 'ICD9 719']",3479
"['ICD9 401', 'ICD9 719']",3551
"['ICD9 401', 'ICD9 719']",3553
"['ICD9 401', 'ICD9 719']",3569
"['ICD9 401', 'ICD9 719']",3579
"['ICD9 401', 'ICD9 719']",3597
"['ICD9 401', 'ICD9 719']",3615
"['ICD9 401', 'ICD9 719']",3624
"['ICD9 401', 'ICD9 719']",3630
"['ICD9 401', 'ICD9 719']",3636
"['ICD9 401', 'ICD9 719']",3643
"['ICD9 401', 'ICD9 719']",3651
"['ICD9 401', 'ICD9 719']",3667
"['ICD9 401', 'ICD9 719']",3672
"['ICD9 401', 'ICD9 719']",3688
"['ICD9 401', 'ICD9 719']",3725
"['ICD9 401', 'ICD9 719']",3758
"['ICD9 401', 'ICD9 719']",3767
"['ICD9 401', 'ICD9 719']",3779
"['ICD9 401', 'ICD9 719']",3784
"['ICD9 401', 'ICD9 719']",3816
"['ICD9 401', 'ICD9 719']",3827
"['ICD9 401', 'ICD9 719']",3952
"['ICD9 401', 'ICD9 719']",3953
"['ICD9 401', 'ICD9 719']",3972
"['ICD9 401', 'ICD9 719']",3990
"['ICD9 401', 'ICD9 719']",4015
"['ICD9 401', 'ICD9 719']",4023
"['ICD9 401', 'ICD9 719']",4057
"['ICD9 401', 'ICD9 719']",4090
"['ICD9 401', 'ICD9 719']",4139
"['ICD9 401', 'ICD9 719']",4140
"['ICD9 401', 'ICD9 719']",4143
"['ICD9 401', 'ICD9 719']",4158
"['ICD9 401', 'ICD9 719']",4179
"['ICD9 401', 'ICD9 719']",4190
"['ICD9 401', 'ICD9 719']",4218
"['ICD9 401', 'ICD9 719']",4240
"['ICD9 401', 'ICD9 719']",4306
"['ICD9 401', 'ICD9 719']",4313
"['ICD9 401', 'ICD9 719']",4318
"['ICD9 401', 'ICD9 719']",4343
"['ICD9 401', 'ICD9 719']",4363
"['ICD9 401', 'ICD9 719']",4544
"['ICD9 401', 'ICD9 719']",4615
"['ICD9 401', 'ICD9 719']",4715
"['ICD9 401', 'ICD9 719']",4758
"['ICD9 401', 'ICD9 719']",4760
"['ICD9 401', 'ICD9 719']",4773
"['ICD9 401', 'ICD9 719']",4790
"['ICD9 401', 'ICD9 719']",4825
"['ICD9 401', 'ICD9 719']",4843
"['ICD9 401', 'ICD9 719']",4846
"['ICD9 401', 'ICD9 719']",4853
"['ICD9 401', 'ICD9 719']",4878
"['ICD9 401', 'ICD9 719']",4879
"['ICD9 401', 'ICD9 719']",4881
"['ICD9 401', 'ICD9 719']",4884
"['ICD9 401', 'ICD9 719']",4927
"['ICD9 401', 'ICD9 719']",4928
"['ICD9 401', 'ICD9 719']",4968
"['ICD9 401', 'ICD9 719']",4973
"['ICD9 401', 'ICD9 719']",5020
"['ICD9 401', 'ICD9 719']",5046
"['ICD9 401', 'ICD9 719']",5054
"['ICD9 401', 'ICD9 719']",5066
"['ICD9 401', 'ICD9 719']",5078
"['ICD9 401', 'ICD9 719']",5080
"['ICD9 401', 'ICD9 719']",5116
"['ICD9 401', 'ICD9 719']",5126
"['ICD9 401', 'ICD9 719']",5167
"['ICD9 401', 'ICD9 719']",5184
"['ICD9 401', 'ICD9 719']",5318
"['ICD9 401', 'ICD9 719']",5327
"['ICD9 401', 'ICD9 719']",5340
"['ICD9 401', 'ICD9 719']",5352
"['ICD9 401', 'ICD9 719']",5422
"['ICD9 401', 'ICD9 719']",5443
"['ICD9 401', 'ICD9 719']",5447
"['ICD9 401', 'ICD9 719']",5465
"['ICD9 401', 'ICD9 719']",5468
"['ICD9 401', 'ICD9 719']",5473
"['ICD9 401', 'ICD9 719']",5506
"['ICD9 401', 'ICD9 719']",5538
"['ICD9 401', 'ICD9 719']",5557
"['ICD9 401', 'ICD9 719']",5558
"['ICD9 401', 'ICD9 719']",5566
"['ICD9 401', 'ICD9 719']",5573
"['ICD9 401', 'ICD9 719']",5576
"['ICD9 401', 'ICD9 719']",5577
"['ICD9 401', 'ICD9 719']",5579
"['ICD9 401', 'ICD9 719']",5580
"['ICD9 401', 'ICD9 719']",5624
"['ICD9 401', 'ICD9 719']",5629
"['ICD9 401', 'ICD9 719']",5714
"['ICD9 401', 'ICD9 719']",5728
"['ICD9 401', 'ICD9 719']",5740
"['ICD9 401', 'ICD9 719']",5741
"['ICD9 401', 'ICD9 719']",5743
"['ICD9 401', 'ICD9 719']",5770
"['ICD9 401', 'ICD9 719']",5817
"['ICD9 401', 'ICD9 719']",5861
"['ICD9 401', 'ICD9 719']",5862
"['ICD9 401', 'ICD9 719']",5878
"['ICD9 401', 'ICD9 719']",5891
"['ICD9 401', 'ICD9 719']",5898
"['ICD9 401', 'ICD9 719']",5910
"['ICD9 401', 'ICD9 719']",5962
"['ICD9 401', 'ICD9 719']",5970
"['ICD9 401', 'ICD9 719']",5972
"['ICD9 401', 'ICD9 719']",5976
"['ICD9 401', 'ICD9 719']",5997
"['ICD9 401', 'ICD9 719']",6046
"['ICD9 401', 'ICD9 719']",6049
"['ICD9 401', 'ICD9 719']",6198
"['ICD9 401', 'ICD9 719']",6277
"['ICD9 401', 'ICD9 719']",6337
"['ICD9 401', 'ICD9 719']",6338
"['ICD9 401', 'ICD9 719']",6340
"['ICD9 401', 'ICD9 719']",6344
"['ICD9 401', 'ICD9 719']",6347
"['ICD9 401', 'ICD9 719']",6388
"['ICD9 401', 'ICD9 719']",6403
"['ICD9 401', 'ICD9 719']",6424
"['ICD9 401', 'ICD9 719']",6462
"['ICD9 401', 'ICD9 719']",6480
"['ICD9 401', 'ICD9 719']",6506
"['ICD9 401', 'ICD9 719']",6513
"['ICD9 401', 'ICD9 719']",6514
"['ICD9 401', 'ICD9 719']",6517
"['ICD9 401', 'ICD9 719']",6530
"['ICD9 401', 'ICD9 719']",6558
"['ICD9 401', 'ICD9 719']",6559
"['ICD9 401', 'ICD9 719']",6581
"['ICD9 401', 'ICD9 719']",6616
"['ICD9 401', 'ICD9 719']",6647
"['ICD9 401', 'ICD9 719']",6648
"['ICD9 401', 'ICD9 719']",6649
"['ICD9 401', 'ICD9 719']",6728
"['ICD9 401', 'ICD9 719']",6729
"['ICD9 401', 'ICD9 719']",6731
"['ICD9 401', 'ICD9 719']",6786
"['ICD9 401', 'ICD9 719']",6794
"['ICD9 401', 'ICD9 719']",6833
"['ICD9 401', 'ICD9 719']",6869
"['ICD9 401', 'ICD9 719']",6902
"['ICD9 401', 'ICD9 719']",6921
"['ICD9 401', 'ICD9 719']",6923
"['ICD9 401', 'ICD9 719']",6927
"['ICD9 401', 'ICD9 719']",6928
"['ICD9 401', 'ICD9 719']",6934
"['ICD9 401', 'ICD9 719']",6938
"['ICD9 401', 'ICD9 719']",7040
"['ICD9 401', 'ICD9 719']",7052
"['ICD9 401', 'ICD9 719']",7054
"['ICD9 401', 'ICD9 719']",7076
"['ICD9 401', 'ICD9 719']",7088
"['ICD9 401', 'ICD9 719']",7090
"['ICD9 401', 'ICD9 719']",7099
"['ICD9 401', 'ICD9 719']",7124
"['ICD9 401', 'ICD9 719']",7132
"['ICD9 401', 'ICD9 719']",7133
"['ICD9 401', 'ICD9 719']",7157
"['ICD9 401', 'ICD9 719']",7168
"['ICD9 401', 'ICD9 719']",7200
"['ICD9 401', 'ICD9 719']",7222
"['ICD9 401', 'ICD9 719']",7224
"['ICD9 401', 'ICD9 719']",7325
"['ICD9 401', 'ICD9 719']",7349
"['ICD9 401', 'ICD9 719']",7351
"['ICD9 401', 'ICD9 719']",7369
"['ICD9 401', 'ICD9 719']",7412
"['ICD9 401', 'ICD9 719']",7421
"['ICD9 401', 'ICD9 719']",7450
"['ICD9 401', 'ICD9 719']",7458
"['ICD9 401', 'ICD9 719']",7466
"['ICD9 401', 'ICD9 719']",7468
"['ICD9 401', 'ICD9 719']",7812
"['ICD9 401', 'ICD9 719']",7841
"['ICD9 401', 'ICD9 719']",7879
"['ICD9 401', 'ICD9 719']",7905
"['ICD9 401', 'ICD9 719']",7993
"['ICD9 401', 'ICD9 719']",8021
"['ICD9 401', 'ICD9 719']",8453
"['ICD9 401', 'ICD9 719']",8480
"['ICD9 401', 'ICD9 719']",8490
"['ICD9 401', 'ICD9 719']",8527
"['ICD9 401', 'ICD9 719']",8540
"['ICD9 401', 'ICD9 719']",8546
"['ICD9 401', 'ICD9 719']",8614
"['ICD9 401', 'ICD9 719']",8639
"['ICD9 401', 'ICD9 719']",8660
"['ICD9 401', 'ICD9 719']",8733
"['ICD9 401', 'ICD9 719']",8737
"['ICD9 401', 'ICD9 719']",8754
"['ICD9 401', 'ICD9 719']",8761
"['ICD9 401', 'ICD9 719']",8836
"['ICD9 401', 'ICD9 719']",8870
"['ICD9 401', 'ICD9 719']",8975
"['ICD9 401', 'ICD9 719']",9136
"['ICD9 401', 'ICD9 719']",9188
"['ICD9 401', 'ICD9 719']",9351
"['ICD9 401', 'ICD9 719']",9365
"['ICD9 401', 'ICD9 719']",9368
"['ICD9 401', 'ICD9 719']",9370
"['ICD9 401', 'ICD9 719']",9445
"['ICD9 401', 'ICD9 719']",9470
"['ICD9 401', 'ICD9 719']",9479
"['ICD9 401', 'ICD9 719']",9510
"['ICD9 401', 'ICD9 719']",9512
"['ICD9 401', 'ICD9 719']",9518
"['ICD9 401', 'ICD9 719']",9529
"['ICD9 401', 'ICD9 719']",9559
"['ICD9 401', 'ICD9 719']",9648
"['ICD9 401', 'ICD9 719']",9653
"['ICD9 401', 'ICD9 719']",9659
"['ICD9 401', 'ICD9 719']",9662
"['ICD9 401', 'ICD9 719']",9755
"['ICD9 401', 'ICD9 719']",9818
"['ICD9 401', 'ICD9 719']",9857
"['ICD9 401', 'ICD9 719']",9861
"['ICD9 401', 'ICD9 719']",9868
"['ICD9 401', 'ICD9 719']",9898
"['ICD9 401', 'ICD9 719']",9908
"['ICD9 401', 'ICD9 719']",9943
"['ICD9 401', 'ICD9 719']",9978
"['ICD9 401', 'ICD9 719']",10018
"['ICD9 401', 'ICD9 719']",10052
"['ICD9 401', 'ICD9 719']",10142
"['ICD9 401', 'ICD9 719']",10146
"['ICD9 401', 'ICD9 719']",10157
"['ICD9 401', 'ICD9 719']",10193
"['ICD9 401', 'ICD9 719']",10199
"['ICD9 401', 'ICD9 719']",10204
"['ICD9 401', 'ICD9 719']",10238
"['ICD9 401', 'ICD9 719']",10239
"['ICD9 401', 'ICD9 719']",10270
"['ICD9 401', 'ICD9 719']",10280
"['ICD9 401', 'ICD9 719']",10283
"['ICD9 401', 'ICD9 719']",10295
"['ICD9 401', 'ICD9 719']",10296
"['ICD9 401', 'ICD9 719']",10363
"['ICD9 401', 'ICD9 719']",10426
"['ICD9 401', 'ICD9 719']",10451
"['ICD9 401', 'ICD9 719']",10463
"['ICD9 401', 'ICD9 719']",10516
"['ICD9 401', 'ICD9 719']",10525
"['ICD9 401', 'ICD9 719']",10531
"['ICD9 401', 'ICD9 719']",10569
"['ICD9 401', 'ICD9 719']",10577
"['ICD9 401', 'ICD9 719']",10632
"['ICD9 401', 'ICD9 719']",10644
"['ICD9 401', 'ICD9 719']",10699
"['ICD9 401', 'ICD9 719']",10844
"['ICD9 401', 'ICD9 719']",10890
"['ICD9 401', 'ICD9 719']",10891
"['ICD9 401', 'ICD9 719']",10897
"['ICD9 401', 'ICD9 719']",10928
"['ICD9 401', 'ICD9 719']",10956
"['ICD9 401', 'ICD9 719']",10960
"['ICD9 401', 'ICD9 719']",11001
"['ICD9 401', 'ICD9 719']",11064
"['ICD9 401', 'ICD9 719']",11101
"['ICD9 401', 'ICD9 719']",11113
"['ICD9 401', 'ICD9 719']",11116
"['ICD9 401', 'ICD9 719']",11132
"['ICD9 401', 'ICD9 719']",11190
"['ICD9 401', 'ICD9 719']",11255
"['ICD9 401', 'ICD9 719']",11340
"['ICD9 401', 'ICD9 719']",22808
"['ICD9 401', 'ICD9 719']",22866
"['ICD9 401', 'ICD9 719']",22931
"['ICD9 401', 'ICD9 719']",22937
"['ICD9 401', 'ICD9 719']",22981
"['ICD9 401', 'ICD9 719']",23065
"['ICD9 401', 'ICD9 719']",23071
"['ICD9 401', 'ICD9 719']",23077
"['ICD9 401', 'ICD9 719']",23085
"['ICD9 401', 'ICD9 719']",23107
"['ICD9 401', 'ICD9 719']",23111
"['ICD9 401', 'ICD9 719']",23155
"['ICD9 401', 'ICD9 719']",23177
"['ICD9 401', 'ICD9 719']",23185
"['ICD9 401', 'ICD9 719']",23195
"['ICD9 401', 'ICD9 719']",23203
"['ICD9 401', 'ICD9 719']",23225
"['ICD9 401', 'ICD9 719']",23307
"['ICD9 401', 'ICD9 719']",23325
"['ICD9 401', 'ICD9 719']",23327
"['ICD9 401', 'ICD9 719']",23333
"['ICD9 401', 'ICD9 719']",23338
"['ICD9 401', 'ICD9 719']",23339
"['ICD9 401', 'ICD9 719']",23367
"['ICD9 401', 'ICD9 719']",23404
"['ICD9 401', 'ICD9 719']",23408
"['ICD9 401', 'ICD9 719']",23411
"['ICD9 401', 'ICD9 719']",23476
"['ICD9 401', 'ICD9 719']",23509
"['ICD9 401', 'ICD9 719']",23526
"['ICD9 401', 'ICD9 719']",23564
"['ICD9 401', 'ICD9 719']",23636
"['ICD9 401', 'ICD9 719']",23646
"['ICD9 401', 'ICD9 719']",23649
"['ICD9 401', 'ICD9 719']",23765
"['ICD9 401', 'ICD9 719']",23787
"['ICD9 401', 'ICD9 719']",24149
"['ICD9 401', 'ICD9 719']",25777
"['ICD9 401', 'ICD9 719']",25831
"['ICD9 401', 'ICD9 719']",25873
"['ICD9 401', 'ICD9 719']",25921
"['ICD9 401', 'ICD9 719']",25940
"['ICD9 401', 'ICD9 719']",25980
"['ICD9 401', 'ICD9 719']",25983
"['ICD9 401', 'ICD9 719']",26053
"['ICD9 401', 'ICD9 719']",26058
"['ICD9 401', 'ICD9 719']",26092
"['ICD9 401', 'ICD9 719']",26122
"['ICD9 401', 'ICD9 719']",26291
"['ICD9 401', 'ICD9 719']",26355
"['ICD9 401', 'ICD9 719']",26515
"['ICD9 401', 'ICD9 719']",26519
"['ICD9 401', 'ICD9 719']",26520
"['ICD9 401', 'ICD9 719']",26521
"['ICD9 401', 'ICD9 719']",26574
"['ICD9 401', 'ICD9 719']",26986
"['ICD9 401', 'ICD9 719']",26993
"['ICD9 401', 'ICD9 719']",27020
"['ICD9 401', 'ICD9 719']",27069
"['ICD9 401', 'ICD9 719']",27243
"['ICD9 401', 'ICD9 719']",27248
"['ICD9 401', 'ICD9 719']",27346
"['ICD9 401', 'ICD9 719']",27347
"['ICD9 401', 'ICD9 719']",27430
"['ICD9 401', 'ICD9 719']",28969
"['ICD9 401', 'ICD9 719']",28976
"['ICD9 401', 'ICD9 719']",29066
"['ICD9 401', 'ICD9 719']",29110
"['ICD9 401', 'ICD9 719']",29880
"['ICD9 401', 'ICD9 719']",30968
"['ICD9 401', 'ICD9 719']",50507
"['ICD9 401', 'ICD9 719']",50632
"['ICD9 401', 'ICD9 719']",50999
"['ICD9 401', 'ICD9 719']",51010
"['ICD9 401', 'ICD9 719']",51083
"['ICD9 401', 'ICD9 719']",51091
"['ICD9 401', 'ICD9 719']",51097
"['ICD9 401', 'ICD9 719']",51103
"['ICD9 401', 'ICD9 719']",51116
"['ICD9 401', 'ICD9 719']",51125
"['ICD9 401', 'ICD9 719']",51199
"['ICD9 401', 'ICD9 719']",51248
"['ICD9 401', 'ICD9 719']",51295
"['ICD9 401', 'ICD9 719']",51361
"['ICD9 401', 'ICD9 719']",51439
"['ICD9 401', 'ICD9 719']",51530
"['ICD9 401', 'ICD9 719']",51552
"['ICD9 401', 'ICD9 719']",51574
"['ICD9 401', 'ICD9 719']",51611
"['ICD9 401', 'ICD9 719']",51661
"['ICD9 401', 'ICD9 719']",51752
"['ICD9 401', 'ICD9 719']",53371
"['ICD9 401', 'ICD9 719']",53938
"['ICD9 401', 'ICD9 719']",54477
"['ICD9 401', 'ICD9 719']",54480
"['ICD9 401', 'ICD9 719']",54602
"['ICD9 401', 'ICD9 719']",54850
"['ICD9 401', 'ICD9 719']",54901
"['ICD9 401', 'ICD9 719']",55027
"['ICD9 401', 'ICD9 719']",55116
"['ICD9 401', 'ICD9 719']",55131
"['ICD9 401', 'ICD9 719']",55206
"['ICD9 401', 'ICD9 719']",55285
"['ICD9 401', 'ICD9 719']",55600
"['ICD9 401', 'ICD9 719']",55621
"['ICD9 401', 'ICD9 719']",55676
"['ICD9 401', 'ICD9 719']",55700
"['ICD9 401', 'ICD9 719']",55711
"['ICD9 401', 'ICD9 719']",55735
"['ICD9 401', 'ICD9 719']",55755
"['ICD9 401', 'ICD9 719']",55757
"['ICD9 401', 'ICD9 719']",55768
"['ICD9 401', 'ICD9 719']",55823
"['ICD9 401', 'ICD9 719']",55829
"['ICD9 401', 'ICD9 719']",55833
"['ICD9 401', 'ICD9 719']",56257
"['ICD9 401', 'ICD9 719']",56605
"['ICD9 401', 'ICD9 719']",56729
"['ICD9 401', 'ICD9 719']",56850
"['ICD9 401', 'ICD9 719']",56915
"['ICD9 401', 'ICD9 719']",56999
"['ICD9 401', 'ICD9 719']",57106
"['ICD9 401', 'ICD9 719']",57142
"['ICD9 401', 'ICD9 719']",57153
"['ICD9 401', 'ICD9 719']",57222
"['ICD9 401', 'ICD9 719']",57534
"['ICD9 401', 'ICD9 719']",58155
"['ICD9 401', 'ICD9 719']",59272
"['ICD9 401', 'ICD9 719']",59338
"['ICD9 401', 'ICD9 719']",60493
"['ICD9 401', 'ICD9 719']",60681
"['ICD9 401', 'ICD9 719']",60685
"['ICD9 401', 'ICD9 719']",63892
"['ICD9 401', 'ICD9 719']",64093
"['ICD9 401', 'ICD9 719']",64374
"['ICD9 401', 'ICD9 719']",64432
"['ICD9 401', 'ICD9 719']",64689
"['ICD9 401', 'ICD9 719']",64757
"['ICD9 401', 'ICD9 719']",64784
"['ICD9 401', 'ICD9 719']",64969
"['ICD9 401', 'ICD9 719']",65125
"['ICD9 401', 'ICD9 719']",65266
"['ICD9 401', 'ICD9 719']",79053
"['ICD9 401', 'ICD9 719']",79068
"['ICD9 401', 'ICD9 719']",79070
"['ICD9 401', 'ICD9 719']",79077
"['ICD9 401', 'ICD9 719']",79078
"['ICD9 401', 'ICD9 719']",79080
"['ICD9 401', 'ICD9 719']",79178
"['ICD9 401', 'ICD9 719']",79443
"['ICD9 401', 'ICD9 719']",79571
"['ICD9 401', 'ICD9 719']",79572
"['ICD9 401', 'ICD9 719']",79586
"['ICD9 401', 'ICD9 719']",79666
"['ICD9 401', 'ICD9 719']",79671
"['ICD9 401', 'ICD9 719']",79699
"['ICD9 401', 'ICD9 719']",79709
"['ICD9 401', 'ICD9 719']",79731
"['ICD9 401', 'ICD9 719']",79745
"['ICD9 401', 'ICD9 719']",79753
"['ICD9 401', 'ICD9 719']",79877
"['ICD9 401', 'ICD9 719']",79934
"['ICD9 401', 'ICD9 719']",79954
"['ICD9 401', 'ICD9 719']",79956
"['ICD9 401', 'ICD9 719']",80020
"['ICD9 401', 'ICD9 719']",80142
"['ICD9 401', 'ICD9 719']",80212
"['ICD9 401', 'ICD9 719']",80213
"['ICD9 401', 'ICD9 719']",80222
"['ICD9 401', 'ICD9 719']",80267
"['ICD9 401', 'ICD9 719']",80273
"['ICD9 401', 'ICD9 719']",80777
"['ICD9 401', 'ICD9 719']",80790
"['ICD9 401', 'ICD9 719']",83729
"['ICD9 401', 'ICD9 719']",83795
"['ICD9 401', 'ICD9 719']",83986
"['ICD9 401', 'ICD9 719']",84196
"['ICD9 401', 'ICD9 719']",84720
"['ICD9 401', 'ICD9 719']",84726
"['ICD9 401', 'ICD9 719']",84858
"['ICD9 401', 'ICD9 719']",84876
"['ICD9 401', 'ICD9 719']",89874
"['ICD9 401', 'ICD9 719']",90161
"['ICD9 401', 'ICD9 719']",90580
"['ICD9 401', 'ICD9 719']",91754
"['ICD9 401', 'ICD9 719']",91942
"['ICD9 401', 'ICD9 719']",92105
"['ICD9 401', 'ICD9 719']",92840
"['ICD9 401', 'ICD9 719']",94005
"['ICD9 401', 'ICD9 719']",113174
"['ICD9 401', 'ICD9 719']",113835
"['ICD9 401', 'ICD9 719']",116150
"['ICD9 401', 'ICD9 719']",124245
"['ICD9 401', 'ICD9 719']",126789
"['ICD9 401', 'ICD9 719']",129787
"['ICD9 401', 'ICD9 719']",131118
"['ICD9 401', 'ICD9 719']",132332
"['ICD9 401', 'ICD9 719']",143888
"['ICD9 401', 'ICD9 719']",145282
"['ICD9 401', 'ICD9 719']",145741
"['ICD9 401', 'ICD9 719']",148867
"['ICD9 401', 'ICD9 719']",151188
"['ICD9 401', 'ICD9 719']",152789
"['ICD9 401', 'ICD9 719']",159195
