edge,protein
"['ICD9 079', 'ICD9 799']",34
"['ICD9 079', 'ICD9 799']",161
"['ICD9 079', 'ICD9 799']",166
"['ICD9 079', 'ICD9 799']",382
"['ICD9 079', 'ICD9 799']",387
"['ICD9 079', 'ICD9 799']",481
"['ICD9 079', 'ICD9 799']",523
"['ICD9 079', 'ICD9 799']",537
"['ICD9 079', 'ICD9 799']",617
"['ICD9 079', 'ICD9 799']",949
"['ICD9 079', 'ICD9 799']",1063
"['ICD9 079', 'ICD9 799']",1173
"['ICD9 079', 'ICD9 799']",1291
"['ICD9 079', 'ICD9 799']",1312
"['ICD9 079', 'ICD9 799']",1459
"['ICD9 079', 'ICD9 799']",1460
"['ICD9 079', 'ICD9 799']",1636
"['ICD9 079', 'ICD9 799']",1662
"['ICD9 079', 'ICD9 799']",1727
"['ICD9 079', 'ICD9 799']",1786
"['ICD9 079', 'ICD9 799']",1861
"['ICD9 079', 'ICD9 799']",2011
"['ICD9 079', 'ICD9 799']",2040
"['ICD9 079', 'ICD9 799']",2108
"['ICD9 079', 'ICD9 799']",2150
"['ICD9 079', 'ICD9 799']",2181
"['ICD9 079', 'ICD9 799']",2200
"['ICD9 079', 'ICD9 799']",2201
"['ICD9 079', 'ICD9 799']",2671
"['ICD9 079', 'ICD9 799']",2677
"['ICD9 079', 'ICD9 799']",2717
"['ICD9 079', 'ICD9 799']",2782
"['ICD9 079', 'ICD9 799']",2787
"['ICD9 079', 'ICD9 799']",2801
"['ICD9 079', 'ICD9 799']",2802
"['ICD9 079', 'ICD9 799']",2804
"['ICD9 079', 'ICD9 799']",2876
"['ICD9 079', 'ICD9 799']",2963
"['ICD9 079', 'ICD9 799']",3066
"['ICD9 079', 'ICD9 799']",3162
"['ICD9 079', 'ICD9 799']",3281
"['ICD9 079', 'ICD9 799']",3416
"['ICD9 079', 'ICD9 799']",3615
"['ICD9 079', 'ICD9 799']",3688
"['ICD9 079', 'ICD9 799']",4015
"['ICD9 079', 'ICD9 799']",4139
"['ICD9 079', 'ICD9 799']",4140
"['ICD9 079', 'ICD9 799']",4218
"['ICD9 079', 'ICD9 799']",4240
"['ICD9 079', 'ICD9 799']",4343
"['ICD9 079', 'ICD9 799']",4363
"['ICD9 079', 'ICD9 799']",4715
"['ICD9 079', 'ICD9 799']",4758
"['ICD9 079', 'ICD9 799']",4884
"['ICD9 079', 'ICD9 799']",4927
"['ICD9 079', 'ICD9 799']",4928
"['ICD9 079', 'ICD9 799']",5046
"['ICD9 079', 'ICD9 799']",5116
"['ICD9 079', 'ICD9 799']",5318
"['ICD9 079', 'ICD9 799']",5327
"['ICD9 079', 'ICD9 799']",5352
"['ICD9 079', 'ICD9 799']",5422
"['ICD9 079', 'ICD9 799']",5447
"['ICD9 079', 'ICD9 799']",5538
"['ICD9 079', 'ICD9 799']",5557
"['ICD9 079', 'ICD9 799']",5558
"['ICD9 079', 'ICD9 799']",5566
"['ICD9 079', 'ICD9 799']",5576
"['ICD9 079', 'ICD9 799']",5577
"['ICD9 079', 'ICD9 799']",5714
"['ICD9 079', 'ICD9 799']",5817
"['ICD9 079', 'ICD9 799']",5861
"['ICD9 079', 'ICD9 799']",5862
"['ICD9 079', 'ICD9 799']",5878
"['ICD9 079', 'ICD9 799']",5898
"['ICD9 079', 'ICD9 799']",5910
"['ICD9 079', 'ICD9 799']",5962
"['ICD9 079', 'ICD9 799']",5976
"['ICD9 079', 'ICD9 799']",6046
"['ICD9 079', 'ICD9 799']",6388
"['ICD9 079', 'ICD9 799']",6728
"['ICD9 079', 'ICD9 799']",6729
"['ICD9 079', 'ICD9 799']",6731
"['ICD9 079', 'ICD9 799']",6902
"['ICD9 079', 'ICD9 799']",6921
"['ICD9 079', 'ICD9 799']",6923
"['ICD9 079', 'ICD9 799']",6938
"['ICD9 079', 'ICD9 799']",7088
"['ICD9 079', 'ICD9 799']",7090
"['ICD9 079', 'ICD9 799']",7458
"['ICD9 079', 'ICD9 799']",7466
"['ICD9 079', 'ICD9 799']",7468
"['ICD9 079', 'ICD9 799']",7812
"['ICD9 079', 'ICD9 799']",7841
"['ICD9 079', 'ICD9 799']",7879
"['ICD9 079', 'ICD9 799']",7905
"['ICD9 079', 'ICD9 799']",7993
"['ICD9 079', 'ICD9 799']",8021
"['ICD9 079', 'ICD9 799']",8453
"['ICD9 079', 'ICD9 799']",8480
"['ICD9 079', 'ICD9 799']",8540
"['ICD9 079', 'ICD9 799']",8546
"['ICD9 079', 'ICD9 799']",8614
"['ICD9 079', 'ICD9 799']",8733
"['ICD9 079', 'ICD9 799']",8737
"['ICD9 079', 'ICD9 799']",8754
"['ICD9 079', 'ICD9 799']",8761
"['ICD9 079', 'ICD9 799']",8836
"['ICD9 079', 'ICD9 799']",8975
"['ICD9 079', 'ICD9 799']",9136
"['ICD9 079', 'ICD9 799']",9188
"['ICD9 079', 'ICD9 799']",9368
"['ICD9 079', 'ICD9 799']",9470
"['ICD9 079', 'ICD9 799']",9510
"['ICD9 079', 'ICD9 799']",9512
"['ICD9 079', 'ICD9 799']",9518
"['ICD9 079', 'ICD9 799']",9529
"['ICD9 079', 'ICD9 799']",9648
"['ICD9 079', 'ICD9 799']",9653
"['ICD9 079', 'ICD9 799']",9659
"['ICD9 079', 'ICD9 799']",9662
"['ICD9 079', 'ICD9 799']",9755
"['ICD9 079', 'ICD9 799']",9818
"['ICD9 079', 'ICD9 799']",9857
"['ICD9 079', 'ICD9 799']",9868
"['ICD9 079', 'ICD9 799']",9898
"['ICD9 079', 'ICD9 799']",9908
"['ICD9 079', 'ICD9 799']",9978
"['ICD9 079', 'ICD9 799']",10142
"['ICD9 079', 'ICD9 799']",10146
"['ICD9 079', 'ICD9 799']",10157
"['ICD9 079', 'ICD9 799']",10193
"['ICD9 079', 'ICD9 799']",10199
"['ICD9 079', 'ICD9 799']",10204
"['ICD9 079', 'ICD9 799']",10238
"['ICD9 079', 'ICD9 799']",10270
"['ICD9 079', 'ICD9 799']",10280
"['ICD9 079', 'ICD9 799']",10283
"['ICD9 079', 'ICD9 799']",10295
"['ICD9 079', 'ICD9 799']",10426
"['ICD9 079', 'ICD9 799']",10463
"['ICD9 079', 'ICD9 799']",10516
"['ICD9 079', 'ICD9 799']",10525
"['ICD9 079', 'ICD9 799']",10531
"['ICD9 079', 'ICD9 799']",10569
"['ICD9 079', 'ICD9 799']",10577
"['ICD9 079', 'ICD9 799']",10632
"['ICD9 079', 'ICD9 799']",10844
"['ICD9 079', 'ICD9 799']",10890
"['ICD9 079', 'ICD9 799']",10897
"['ICD9 079', 'ICD9 799']",10956
"['ICD9 079', 'ICD9 799']",10960
"['ICD9 079', 'ICD9 799']",11001
"['ICD9 079', 'ICD9 799']",11064
"['ICD9 079', 'ICD9 799']",11101
"['ICD9 079', 'ICD9 799']",11113
"['ICD9 079', 'ICD9 799']",11116
"['ICD9 079', 'ICD9 799']",11190
"['ICD9 079', 'ICD9 799']",11340
"['ICD9 079', 'ICD9 799']",22931
"['ICD9 079', 'ICD9 799']",22937
"['ICD9 079', 'ICD9 799']",22981
"['ICD9 079', 'ICD9 799']",23065
"['ICD9 079', 'ICD9 799']",23071
"['ICD9 079', 'ICD9 799']",23077
"['ICD9 079', 'ICD9 799']",23085
"['ICD9 079', 'ICD9 799']",23107
"['ICD9 079', 'ICD9 799']",23111
"['ICD9 079', 'ICD9 799']",23155
"['ICD9 079', 'ICD9 799']",23177
"['ICD9 079', 'ICD9 799']",23185
"['ICD9 079', 'ICD9 799']",23195
"['ICD9 079', 'ICD9 799']",23203
"['ICD9 079', 'ICD9 799']",23225
"['ICD9 079', 'ICD9 799']",23307
"['ICD9 079', 'ICD9 799']",23325
"['ICD9 079', 'ICD9 799']",23333
"['ICD9 079', 'ICD9 799']",23339
"['ICD9 079', 'ICD9 799']",23367
"['ICD9 079', 'ICD9 799']",23404
"['ICD9 079', 'ICD9 799']",23408
"['ICD9 079', 'ICD9 799']",23476
"['ICD9 079', 'ICD9 799']",23509
"['ICD9 079', 'ICD9 799']",23636
"['ICD9 079', 'ICD9 799']",23646
"['ICD9 079', 'ICD9 799']",23649
"['ICD9 079', 'ICD9 799']",23765
"['ICD9 079', 'ICD9 799']",23787
"['ICD9 079', 'ICD9 799']",24149
"['ICD9 079', 'ICD9 799']",25777
"['ICD9 079', 'ICD9 799']",25831
"['ICD9 079', 'ICD9 799']",25873
"['ICD9 079', 'ICD9 799']",25921
"['ICD9 079', 'ICD9 799']",25940
"['ICD9 079', 'ICD9 799']",25980
"['ICD9 079', 'ICD9 799']",25983
"['ICD9 079', 'ICD9 799']",26058
"['ICD9 079', 'ICD9 799']",26092
"['ICD9 079', 'ICD9 799']",26355
"['ICD9 079', 'ICD9 799']",26515
"['ICD9 079', 'ICD9 799']",26519
"['ICD9 079', 'ICD9 799']",26520
"['ICD9 079', 'ICD9 799']",26521
"['ICD9 079', 'ICD9 799']",26574
"['ICD9 079', 'ICD9 799']",26986
"['ICD9 079', 'ICD9 799']",26993
"['ICD9 079', 'ICD9 799']",27069
"['ICD9 079', 'ICD9 799']",27243
"['ICD9 079', 'ICD9 799']",27248
"['ICD9 079', 'ICD9 799']",27346
"['ICD9 079', 'ICD9 799']",27430
"['ICD9 079', 'ICD9 799']",28969
"['ICD9 079', 'ICD9 799']",28976
"['ICD9 079', 'ICD9 799']",29066
"['ICD9 079', 'ICD9 799']",29110
"['ICD9 079', 'ICD9 799']",29880
"['ICD9 079', 'ICD9 799']",30968
"['ICD9 079', 'ICD9 799']",50999
"['ICD9 079', 'ICD9 799']",51010
"['ICD9 079', 'ICD9 799']",51091
